Plot;Harvest;Species;Biomass;Notes
180;A16;Pm;0.528125;
180;A16;Sp;1.05625;
181;A16;Dc;2.589690722;
181;A16;Hp;3.237113402;
181;A16;Pg;0.971134021;
181;A16;Sp;1.942268041;
182;A16;Ga;24.99;
183;A16;Cb;5.015;
183;A16;Dg;0.295;
183;A16;Hl;9.145;
183;A16;Lp;2.065;
183;A16;Pt;0.885;
183;A16;To;8.26;
184;A16;Dg;1.757211538;
184;A16;Ga;3.162980769;
184;A16;Ra;15.81490385;
185;A16;Dc;1.239130435;
185;A16;Hl;4.130434783;
185;A16;Hp;1.239130435;
185;A16;Pg;1.032608696;
185;A16;Pm;1.652173913;
185;A16;To;13.2173913;
186;A16;Ao;0;
186;A16;Be;1.189393939;
186;A16;Cj;8.722222222;
186;A16;Dc;2.378787879;
186;A16;Fr;6.73989899;
186;A16;Hp;1.387626263;
186;A16;Pg;1.982323232;
186;A16;Pm;1.784090909;
187;A16;Ao;0.329120879;
187;A16;Cb;6.582417582;
187;A16;Dg;0.658241758;
187;A16;Ga;1.316483516;
187;A16;Hp;0.329120879;
187;A16;Pg;0.987362637;
187;A16;Ra;3.949450549;
187;A16;Sp;3.291208791;
188;A16;Dg;5.385714286;
188;A16;Hl;1.795238095;
188;A16;Pt;10.77142857;
189;A16;Cj;3.207373272;
189;A16;Fr;4.00921659;
189;A16;Ga;1.069124424;
189;A16;Pm;0.668202765;
189;A16;Pt;4.00921659;
189;A16;Sp;1.069124424;
189;A16;To;5.34562212;
190;A16;Am;1.325;
190;A16;Ao;0;
190;A16;Be;0;
190;A16;Cb;1.104166667;
190;A16;Cj;0.883333333;
190;A16;Dc;0.6625;
190;A16;Dg;0.6625;
190;A16;Fr;1.104166667;
190;A16;Ga;0.220833333;
190;A16;Hl;3.3125;
190;A16;Hp;1.104166667;
190;A16;Lp;4.416666667;
190;A16;Pg;0.220833333;
190;A16;Pm;0.220833333;
190;A16;Pt;3.3125;
190;A16;Ra;0.6625;
190;A16;Sp;0.220833333;
190;A16;To;0.441666667;
191;A16;Am;6.96728972;
191;A16;Dg;1.393457944;
191;A16;Sp;4.644859813;
192;A16;Cb;2.466055046;
192;A16;Ga;1.644036697;
192;A16;Hl;0.411009174;
192;A16;Lp;6.165137615;
192;A16;Pt;5.137614679;
192;A16;Ra;0.205504587;
192;A16;To;1.027522936;
193;A16;Am;2.278350515;
193;A16;Dc;0.911340206;
193;A16;Lp;3.987113402;
193;A16;To;0.455670103;
194;A16;Dc;3.556451613;
194;A16;Lp;7.112903226;
194;A16;Pm;0.711290323;
194;A16;To;1.185483871;
195;A16;Be;0.372897196;
195;A16;Ga;7.457943925;
195;A16;Pm;2.237383178;
195;A16;To;3.728971963;
196;A16;Dg;0.502762431;
196;A16;Ga;3.770718232;
196;A16;Hl;0;
196;A16;Lp;10.05524862;
196;A16;Pt;2.513812155;
196;A16;To;0.502762431;
197;A16;Lp;20.7675;
198;A16;Sp;19.125;
199;A16;Fr;17.143;
200;A16;Dg;0.372972973;
200;A16;Ga;0.372972973;
200;A16;Ra;4.040540541;
201;A16;Am;12.32850242;
201;A16;Ao;0.425120773;
201;A16;Fr;18.70531401;
201;A16;Hp;0.637681159;
202;A16;Cb;11.15253165;
203;A16;Am;0.860047847;
203;A16;Be;1.032057416;
203;A16;Cj;9.288516746;
203;A16;Dc;3.440191388;
203;A16;Fr;7.224401914;
203;A16;Pg;1.376076555;
203;A16;Pm;0.860047847;
203;A16;Sp;6.536363636;
204;A16;Ao;0.610243902;
204;A16;Be;0;
204;A16;Cj;4.678536585;
204;A16;Dc;0;
204;A16;Fr;4.88195122;
204;A16;Pg;0.610243902;
204;A16;Pm;0.203414634;
204;A16;Sp;3.356341463;
205;A16;Cb;2.060227273;
205;A16;Ga;1.61875;
205;A16;Lp;2.648863636;
205;A16;Pt;1.030113636;
205;A16;Ra;1.765909091;
205;A16;To;0.147159091;
206;A16;Ga;1.969354839;
206;A16;Hl;0.89516129;
206;A16;Lp;5.55;
206;A16;Pt;2.685483871;
206;A16;Ra;0.716129032;
206;A16;To;2.148387097;
207;A16;Cj;8.683146067;
207;A16;Dg;5.065168539;
207;A16;Sp;5.426966292;
207;A16;To;1.808988764;
208;A16;Ao;0.467368421;
208;A16;Cj;5.608421053;
208;A16;Fr;10.51578947;
208;A16;Pg;1.869473684;
209;A16;Ao;0.492647059;
209;A16;Cj;5.911764706;
209;A16;Hp;0.164215686;
209;A16;Pg;1.970588235;
211;A16;Am;6.669;
211;A16;Ao;0.2565;
211;A16;Be;0.2565;
211;A16;Cj;3.591;
211;A16;Dc;0.7695;
211;A16;Hp;0.2565;
211;A16;Pm;0.38475;
211;A16;Sp;1.15425;
212;A16;To;30;
213;A16;Am;5.183495146;
213;A16;Be;0.272815534;
213;A16;Cj;5.183495146;
213;A16;Dc;1.36407767;
213;A16;Hp;1.091262136;
213;A16;Pg;0.682038835;
213;A16;Pm;2.455339806;
213;A16;Sp;3.137378641;
214;A16;Dg;0.425531915;
214;A16;Lp;7.574468085;
214;A16;Ra;3.574468085;
215;A16;Fr;9.521875;
215;A16;Pt;0.577083333;
215;A16;Ra;6.059375;
215;A16;Sp;4.328125;
216;A16;Hp;8.24;
217;A16;Ao;0.442553191;
217;A16;Be;0.442553191;
217;A16;Cb;4.646808511;
217;A16;Cj;9.293617021;
217;A16;Hl;1.106382979;
217;A16;Hp;1.106382979;
217;A16;Lp;12.39148936;
217;A16;To;6.417021277;
218;A16;Dg;1.182022472;
218;A16;Lp;5.023595506;
218;A16;Pt;1.773033708;
218;A16;To;0.147752809;
219;A16;Hl;1.128181818;
220;A16;Cb;2.054271357;
220;A16;Ga;8.217085427;
220;A16;Hl;0.440201005;
220;A16;Lp;7.336683417;
221;A16;Cb;2.417582418;
221;A16;Dg;0.967032967;
221;A16;Pt;2.901098901;
221;A16;To;1.087912088;
222;A16;Am;3.37037037;
222;A16;Ao;0.12962963;
222;A16;Dg;0.907407407;
222;A16;Hl;1.296296296;
222;A16;Pg;0.648148148;
222;A16;Pm;0.259259259;
222;A16;Ra;1.037037037;
223;A16;Am;4.1454;
223;A16;Cj;15.1998;
223;A16;Fr;18.424;
223;A16;Hp;0.4606;
224;A16;Be;1.710674157;
225;A16;Be;0.303174603;
225;A16;Cj;6.063492063;
225;A16;Dc;2.88015873;
225;A16;Pm;0.303174603;
226;A16;Am;2.213903743;
226;A16;Ga;0.245989305;
226;A16;Lp;3.689839572;
226;A16;Sp;7.13368984;
227;A16;Am;1.529005525;
227;A16;Ao;0.203867403;
227;A16;Be;0.203867403;
227;A16;Fr;2.242541436;
227;A16;Hp;0.61160221;
227;A16;Pg;0.305801105;
227;A16;Pm;0.203867403;
227;A16;Sp;2.650276243;
228;A16;Cb;0.213846154;
228;A16;Dg;0.855384615;
228;A16;Ga;0.427692308;
228;A16;Hl;4.276923077;
228;A16;Pt;0.641538462;
228;A16;To;0.641538462;
229;A16;Am;38.20212766;
230;A16;Am;1.196721311;
230;A16;Ao;0.478688525;
230;A16;Be;0.478688525;
230;A16;Cj;5.26557377;
230;A16;Dc;1.555737705;
230;A16;Pg;0.718032787;
230;A16;Pm;0.478688525;
230;A16;Sp;4.308196721;
231;A16;Be;0.334895833;
231;A16;Dc;1.339583333;
231;A16;Fr;2.009375;
231;A16;Ga;1.0046875;
231;A16;Lp;6.028125;
231;A16;Pt;0.669791667;
231;A16;Sp;9.711979167;
231;A16;To;0.669791667;
232;A16;Pt;5.637362637;
233;A16;Am;1.018849206;
233;A16;Ao;0.156746032;
233;A16;Be;0.156746032;
233;A16;Cb;1.018849206;
233;A16;Cj;3.918650794;
233;A16;Dc;0.391865079;
233;A16;Dg;1.175595238;
233;A16;Fr;1.018849206;
233;A16;Ga;0.313492063;
233;A16;Hl;0.548611111;
233;A16;Hp;0.313492063;
233;A16;Lp;1.410714286;
233;A16;Pg;0.313492063;
233;A16;Pm;0.235119048;
233;A16;Pt;0.470238095;
233;A16;Ra;1.410714286;
233;A16;Sp;0.470238095;
233;A16;To;2.351190476;
234;A16;Cj;38.12244898;
235;A16;Cb;4.978723404;
235;A16;Ga;5.476595745;
235;A16;Hl;2.738297872;
236;A16;Be;0;
236;A16;Dc;1.856613757;
236;A16;Ga;0.337566138;
236;A16;Lp;4.21957672;
236;A16;Pg;1.012698413;
236;A16;Pm;1.181481481;
236;A16;Ra;0.337566138;
237;A16;Dg;1.913415301;
237;A16;Lp;13.5410929;
237;A16;Pt;1.766229508;
238;A16;Ao;0.374731183;
238;A16;Dg;7.119892473;
238;A16;Hp;1.124193548;
238;A16;Ra;7.869354839;
239;A16;Dg;1.247487437;
239;A16;Lp;5.987939698;
239;A16;To;12.47487437;
240;A16;Dc;0.934615385;
240;A16;Dg;0.934615385;
240;A16;Ga;0.233653846;
240;A16;Hl;7.243269231;
240;A16;Hp;0;
240;A16;Lp;1.869230769;
240;A16;Pg;1.168269231;
240;A16;Pm;0.233653846;
241;A16;Be;0.303517588;
241;A16;Cb;0.303517588;
241;A16;Dc;1.821105528;
241;A16;Dg;0.607035176;
241;A16;Hl;9.105527638;
241;A16;Hp;0.303517588;
241;A16;Pg;0.75879397;
241;A16;Ra;3.338693467;
242;A16;Ao;2.993939394;
243;A16;Cb;0.792871287;
243;A16;Dg;0.594653465;
243;A16;Ga;0.198217822;
243;A16;Hl;7.928712871;
243;A16;Ra;0.991089109;
243;A16;To;2.973267327;
244;A16;Hp;0.899145299;
244;A16;Pg;0.44957265;
244;A16;Pm;0.224786325;
244;A16;Sp;3.147008547;
245;A16;Ao;0.169642857;
245;A16;Dc;1.017857143;
245;A16;Fr;2.290178571;
245;A16;Pm;1.441964286;
246;A16;Cb;1.09726776;
246;A16;Dg;1.371584699;
246;A16;Ga;0.27431694;
246;A16;Lp;2.880327869;
246;A16;Pt;0.41147541;
246;A16;Ra;0.82295082;
246;A16;To;4.389071038;
247;A16;Am;1.645714286;
247;A16;Ao;0;
247;A16;Be;0;
247;A16;Cb;0.822857143;
247;A16;Cj;7.2;
247;A16;Dc;1.44;
247;A16;Dg;0;
247;A16;Fr;0.822857143;
247;A16;Ga;0.411428571;
247;A16;Hl;11.52;
247;A16;Hp;0.411428571;
247;A16;Lp;2.468571429;
247;A16;Pg;0.822857143;
247;A16;Pm;0.411428571;
247;A16;Pt;0.411428571;
247;A16;Ra;0.822857143;
247;A16;Sp;0.822857143;
247;A16;To;2.468571429;
248;A16;Ra;6.85;
249;A16;Cb;2.723684211;
249;A16;Dg;0.544736842;
249;A16;Ga;0.544736842;
249;A16;Lp;10.89473684;
249;A16;Pt;1.906578947;
249;A16;Ra;7.898684211;
250;A16;Pg;5.639117647;
252;A16;Am;1.461691542;
252;A16;Ao;0.224875622;
252;A16;Be;0;
252;A16;Cj;6.746268657;
252;A16;Fr;1.686567164;
252;A16;Hp;0.337313433;
252;A16;Pg;0.449751244;
252;A16;Sp;2.698507463;
253;A16;Fr;10.95918367;
253;A16;Pt;0.365306122;
253;A16;Ra;1.826530612;
253;A16;Sp;1.095918367;
254;A16;Am;0.35247619;
254;A16;Be;0.35247619;
254;A16;Cj;3.524761905;
254;A16;Dc;1.233666667;
254;A16;Fr;5.287142857;
254;A16;Pg;0.528714286;
254;A16;Pm;0.176238095;
254;A16;Sp;1.762380952;
255;A16;Cb;5.362903226;
255;A16;Dg;3.351814516;
255;A16;Pt;0.536290323;
255;A16;To;4.692540323;
256;A16;Hp;1.902941176;
256;A16;Pg;2.283529412;
256;A16;Pm;2.854411765;
256;A16;Sp;4.757352941;
257;A16;Ao;1.919009009;
257;A16;Dc;5.482882883;
257;A16;Fr;13.70720721;
257;A16;Pm;2.467297297;
258;A16;Am;13.97216749;
258;A16;Ao;1.811206897;
258;A16;Be;1.552463054;
258;A16;Cj;10.34975369;
258;A16;Dc;1.552463054;
258;A16;Fr;8.79729064;
258;A16;Hp;1.552463054;
258;A16;Pm;1.552463054;
259;A16;Cb;14.08777778;
259;A16;Ga;0.681666667;
259;A16;Hl;0.681666667;
259;A16;Lp;5.226111111;
260;A16;Am;36.35643564;
260;A16;Dg;1.363366337;
260;A16;Sp;2.272277228;
261;A16;Dg;1.223157895;
261;A16;Hl;0.244631579;
261;A16;Pt;3.669473684;
262;A16;Pg;36.856;
263;A16;Cb;3.787105263;
263;A16;Ga;2.524736842;
263;A16;Lp;7.574210526;
263;A16;Pt;2.524736842;
263;A16;Ra;1.009894737;
263;A16;To;1.262368421;
264;A16;Ao;3.349285714;
264;A16;Dg;2.232857143;
264;A16;Hp;5.582142857;
264;A16;Ra;6.698571429;
265;A16;Am;8.044852941;
265;A16;Dc;2.298529412;
265;A16;Lp;7.585147059;
265;A16;To;2.758235294;
266;A16;Ao;0.486857143;
266;A16;Cj;14.60571429;
266;A16;Fr;29.21142857;
266;A16;Pg;1.947428571;
267;A16;Ga;2.5665;
267;A16;Hl;0.1711;
267;A16;Lp;5.9885;
267;A16;Pt;1.0266;
267;A16;Ra;2.5665;
267;A16;To;1.3688;
268;A16;Am;13.2302521;
268;A16;Ao;0.330756303;
268;A16;Dg;0.992268908;
268;A16;Hl;1.653781513;
268;A16;Pg;1.32302521;
268;A16;Pm;3.307563025;
268;A16;Ra;1.984537815;
269;A16;Dc;2.398095238;
269;A16;Hl;2.398095238;
269;A16;Hp;0.479619048;
269;A16;Pg;1.199047619;
269;A16;Pm;4.796190476;
269;A16;To;2.398095238;
270;A16;Dg;4.232421053;
270;A16;Lp;42.32421053;
270;A16;To;3.023157895;
271;A16;Ao;1.436976744;
271;A16;Be;0.574790698;
271;A16;Cj;9.484046512;
271;A16;Dc;1.436976744;
271;A16;Fr;6.610093023;
271;A16;Pg;0.574790698;
271;A16;Pm;0.862186047;
271;A16;Sp;1.29327907;
272;A16;Am;41.71698113;
272;A16;Ao;1.390566038;
272;A16;Dc;4.171698113;
272;A16;Pm;5.562264151;
273;A16;Cj;20.66504854;
273;A16;Dg;2.479805825;
273;A16;Sp;2.893106796;
273;A16;To;8.266019417;
274;A16;Pm;12.84782609;
275;A16;Fr;26.2305;
276;A16;Ao;0.106081731;
276;A16;Be;0.106081731;
276;A16;Cb;1.909471154;
276;A16;Cj;1.202259615;
276;A16;Hl;0.070721154;
276;A16;Hp;0.353605769;
276;A16;Lp;2.687403846;
276;A16;To;0.424326923;
277;A16;Cb;2.467389163;
277;A16;Ga;2.056157635;
277;A16;Hl;1.028078818;
277;A16;Lp;5.140394089;
277;A16;Pt;0.514039409;
277;A16;Ra;2.056157635;
277;A16;To;1.644926108;
278;A16;Ao;6.615;
279;A16;Sp;23.1975;
280;A16;Be;0.591428571;
280;A16;Dc;0.985714286;
280;A16;Ga;3.942857143;
280;A16;Lp;6.308571429;
280;A16;Pg;0.788571429;
280;A16;Pm;0.591428571;
280;A16;Ra;0.394285714;
281;A16;Am;22.96927835;
282;A16;Am;2.199029126;
282;A16;Ao;0.439805825;
282;A16;Be;0.439805825;
282;A16;Dc;1.099514563;
282;A16;Fr;6.597087379;
282;A16;Hp;1.099514563;
282;A16;Pm;0.87961165;
282;A16;Sp;2.199029126;
283;A16;Dc;2.535;
283;A16;Lp;9.50625;
283;A16;Pm;1.69;
283;A16;To;1.05625;
284;A16;Be;1.24627451;
284;A16;Cj;17.13627451;
284;A16;Dc;2.49254902;
284;A16;Pm;3.115686275;
285;A16;Am;2.920952381;
285;A16;Ao;0.292095238;
285;A16;Be;0.730238095;
285;A16;Fr;2.920952381;
285;A16;Hp;1.46047619;
285;A16;Pg;0.730238095;
285;A16;Pm;1.022333333;
285;A16;Sp;1.60652381;
286;A16;Cb;26.0125;
287;A16;Dg;1.159633028;
287;A16;Lp;18.8440367;
287;A16;Pt;2.319266055;
287;A16;To;2.609174312;
288;A16;Am;14.80115741;
288;A16;Be;2.065277778;
288;A16;Cj;6.195833333;
288;A16;Dc;1.721064815;
288;A16;Hp;2.753703704;
288;A16;Pg;0.688425926;
288;A16;Pm;0.344212963;
288;A16;Sp;2.409490741;
289;A16;Dg;1.857319588;
289;A16;Lp;17.41237113;
289;A16;Pt;0.928659794;
290;A16;Am;6.403246753;
290;A16;Ao;0;
290;A16;Be;0.853766234;
290;A16;Cb;1.280649351;
290;A16;Cj;4.268831169;
290;A16;Dc;0.853766234;
290;A16;Dg;1.280649351;
290;A16;Fr;2.134415584;
290;A16;Ga;2.134415584;
290;A16;Hl;1.280649351;
290;A16;Hp;1.280649351;
290;A16;Lp;2.134415584;
290;A16;Pg;1.280649351;
290;A16;Pm;0.853766234;
290;A16;Pt;2.134415584;
290;A16;Ra;0.426883117;
290;A16;Sp;1.707532468;
290;A16;To;0.426883117;
291;A16;Cj;4.839230769;
291;A16;Fr;13.44230769;
291;A16;Ga;2.688461538;
291;A16;Pm;0.537692308;
291;A16;Pt;0.806538462;
291;A16;Sp;2.150769231;
291;A16;To;0.268846154;
292;A16;Pt;4.077;
293;A16;Ao;6.728110599;
293;A16;Cb;4.844239631;
293;A16;Dg;0.941935484;
293;A16;Ga;5.920737327;
293;A16;Hp;4.036866359;
293;A16;Pg;0.538248848;
293;A16;Ra;1.34562212;
293;A16;Sp;2.152995392;
294;A16;Lp;13.9995;
295;A16;Am;2.414893617;
295;A16;Ao;0.482978723;
295;A16;Be;0.482978723;
295;A16;Cb;0.965957447;
295;A16;Cj;2.656382979;
295;A16;Dc;1.690425532;
295;A16;Dg;0.482978723;
295;A16;Fr;7.727659574;
295;A16;Ga;0.482978723;
295;A16;Hl;3.380851064;
295;A16;Hp;0.482978723;
295;A16;Lp;9.176595745;
295;A16;Pg;2.414893617;
295;A16;Pm;0.965957447;
295;A16;Pt;3.863829787;
295;A16;Ra;0.965957447;
295;A16;Sp;2.414893617;
295;A16;To;0.482978723;
296;A16;Dg;0.795137615;
296;A16;Lp;18.55321101;
296;A16;Ra;1.060183486;
297;A16;Dg;1.683962264;
297;A16;Ga;11.22641509;
297;A16;Ra;5.613207547;
298;A16;Dg;17.07833333;
299;A16;Hl;0.727065217;
300;A16;Cb;3.22826087;
300;A16;Dg;0.161413043;
300;A16;Ga;1.291304348;
300;A16;Lp;3.22826087;
300;A16;Pt;0.807065217;
300;A16;Ra;2.421195652;
300;A16;To;0.48423913;
301;A16;Cb;20.1588785;
301;A16;Dg;1.61271028;
301;A16;Ga;9.273084112;
301;A16;Lp;4.838130841;
301;A16;Pt;0;
301;A16;Ra;3.628598131;
302;A16;Ao;0.246262626;
302;A16;Dc;1.231313131;
302;A16;Dg;1.97010101;
302;A16;To;11.08181818;
303;A16;Am;13.37894737;
303;A16;Ao;0.334473684;
303;A16;Cb;5.017105263;
303;A16;Ga;2.675789474;
303;A16;Pm;1.672368421;
303;A16;Sp;5.017105263;
304;A16;Cb;5.176020408;
304;A16;Dg;1.035204082;
304;A16;Ga;2.484489796;
304;A16;Hl;0.207040816;
304;A16;Pt;4.140816327;
304;A16;To;2.070408163;
305;A16;Cb;8.525;
305;A16;Ga;4.65;
305;A16;Hl;0.155;
306;A16;Dc;0.56635514;
306;A16;Dg;0.56635514;
306;A16;Ga;1.13271028;
306;A16;Hl;0.226542056;
306;A16;Hp;0.906168224;
306;A16;Lp;5.663551402;
306;A16;Pg;1.13271028;
306;A16;Pm;1.13271028;
307;A16;Am;7.154066986;
307;A16;Ao;0.476937799;
307;A16;Be;0.715406699;
307;A16;Cj;2.384688995;
307;A16;Dc;0.953875598;
307;A16;Hp;3.338564593;
307;A16;Pm;0.357703349;
307;A16;Sp;2.384688995;
308;A16;Am;4.678538813;
308;A16;Ao;0.233926941;
308;A16;Be;0.233926941;
308;A16;Cb;0.935707763;
308;A16;Cj;0.467853881;
308;A16;Dc;0.233926941;
308;A16;Dg;0.935707763;
308;A16;Fr;0.233926941;
308;A16;Ga;1.637488584;
308;A16;Hl;7.017808219;
308;A16;Hp;0.233926941;
308;A16;Lp;1.169634703;
308;A16;Pg;0.233926941;
308;A16;Pm;0;
308;A16;Pt;1.871415525;
308;A16;Ra;0.350890411;
308;A16;Sp;0.233926941;
308;A16;To;0.233926941;
309;A16;Am;1.649147727;
309;A16;Ao;0.131931818;
309;A16;Fr;3.957954545;
309;A16;Hp;0.197897727;
310;A16;Be;0.135585586;
310;A16;Ga;1.355855856;
310;A16;Pm;4.067567568;
310;A16;To;1.355855856;
311;A16;Dg;0.556285714;
311;A16;Ga;0.741714286;
311;A16;Hl;0.370857143;
311;A16;Lp;8.344285714;
311;A16;Pt;0.927142857;
311;A16;To;0.185428571;
312;A16;Dc;2.707476636;
312;A16;Hp;1.895233645;
312;A16;Pg;4.061214953;
312;A16;Sp;6.768691589;
313;A16;Ra;8.446666667;
314;A16;Am;16.04962264;
314;A16;Cj;16.04962264;
314;A16;Fr;8.675471698;
314;A16;Hp;0.86754717;
316;A16;Ao;1.62;
316;A16;Cj;16.2;
316;A16;Dc;3.24;
316;A16;Sp;6.48;
317;A16;Cb;2.25859375;
317;A16;Dg;1.054010417;
317;A16;Ga;2.25859375;
317;A16;Hl;0.45171875;
317;A16;Ra;3.011458333;
317;A16;To;0.752864583;
318;A16;To;13.51777778;
319;A16;Am;5.28;
319;A16;Ga;1.76;
319;A16;Lp;8.8;
319;A16;Sp;0.88;
320;A16;Am;6.428409091;
320;A16;Ao;0.257136364;
320;A16;Be;0.771409091;
320;A16;Cj;3.857045455;
320;A16;Fr;8.999772727;
320;A16;Hp;2.057090909;
320;A16;Pg;0.257136364;
320;A16;Sp;0.514272727;
321;A16;Dc;12.908;
322;A16;Cb;3.310643564;
322;A16;Hp;1.324257426;
322;A16;Lp;6.621287129;
322;A16;Pg;0.132425743;
323;A16;Cb;2.625192308;
323;A16;Dg;1.670576923;
323;A16;Hl;6.682307692;
323;A16;Lp;2.863846154;
323;A16;Pt;1.193269231;
323;A16;To;2.386538462;
324;A16;Ao;0.445336538;
324;A16;Be;0.445336538;
324;A16;Cj;13.36009615;
324;A16;Dc;5.344038462;
324;A16;Fr;0.890673077;
324;A16;Hp;0.445336538;
324;A16;Pg;2.226682692;
324;A16;Pm;4.453365385;
325;A16;Be;0.741214953;
325;A16;Dc;7.412149533;
325;A16;Fr;3.706074766;
325;A16;Ga;0.741214953;
325;A16;Lp;5.55911215;
325;A16;Pt;1.853037383;
325;A16;Sp;3.706074766;
325;A16;To;2.964859813;
326;A16;Dg;0.883076923;
326;A16;Ga;5.519230769;
326;A16;Ra;6.623076923;
327;A16;Cj;45.828;
328;A16;Am;3.038860104;
328;A16;Ao;0;
328;A16;Be;0;
328;A16;Cb;1.012953368;
328;A16;Cj;10.12953368;
328;A16;Dc;4.051813472;
328;A16;Dg;0;
328;A16;Fr;0.759715026;
328;A16;Ga;1.012953368;
328;A16;Hl;4.051813472;
328;A16;Hp;0.506476684;
328;A16;Lp;4.051813472;
328;A16;Pg;0.506476684;
328;A16;Pm;0.506476684;
328;A16;Pt;1.519430052;
328;A16;Ra;6.077720207;
328;A16;Sp;5.064766839;
328;A16;To;1.012953368;
330;A16;Hp;11.398;
331;A16;Ao;1.339705882;
331;A16;Cj;8.038235294;
331;A16;Hp;5.358823529;
331;A16;Pg;1.875588235;
332;A16;Cb;1.267281553;
332;A16;Dg;1.267281553;
332;A16;Ga;0.844854369;
332;A16;Hl;2.112135922;
332;A16;Lp;3.168203883;
332;A16;To;1.478495146;
333;A16;Be;0.57745098;
333;A16;Cb;1.443627451;
333;A16;Dc;4.330882353;
333;A16;Dg;0.57745098;
333;A16;Hl;2.598529412;
333;A16;Hp;0.866176471;
333;A16;Pg;1.154901961;
333;A16;Ra;2.021078431;
334;A16;Ga;2.882631579;
335;A16;Be;3.040263158;
336;A16;Am;8.689903846;
336;A16;Ao;0.289663462;
336;A16;Be;0.289663462;
336;A16;Cj;7.241586538;
336;A16;Dc;0.868990385;
336;A16;Pg;0.579326923;
336;A16;Pm;0.579326923;
336;A16;Sp;2.896634615;
1;J17;Cj;10.93706897;
1;J17;Dg;5.468534483;
1;J17;Sp;4.374827586;
1;J17;To;18.22844828;
2;J17;Dc;1.293541667;
2;J17;Lp;3.695833333;
2;J17;Pm;7.391666667;
2;J17;To;2.771875;
3;J17;Ao;1.242519685;
3;J17;Be;0.828346457;
3;J17;Cb;12.42519685;
3;J17;Cj;16.56692913;
3;J17;Hl;0.828346457;
3;J17;Hp;4.141732283;
3;J17;Lp;8.283464567;
3;J17;To;4.141732283;
4;J17;Dg;18.20833333;
5;J17;Ao;4.031034483;
5;J17;Dg;2.687356322;
5;J17;Hp;8.062068966;
5;J17;Ra;2.687356322;
6;J17;Pm;11.50707071;
7;J17;Dg;13.19506173;
7;J17;Hl;9.896296296;
7;J17;Pt;3.298765432;
8;J17;Ao;13.75320513;
9;J17;Dg;1.027096774;
9;J17;Lp;7.703225806;
9;J17;To;20.54193548;
10;J17;Ao;2.724423077;
10;J17;Cj;47.67740385;
10;J17;Dc;1.362211538;
10;J17;Sp;17.02764423;
11;J17;Ao;0.30923913;
11;J17;Be;0;
11;J17;Cj;0.773097826;
11;J17;Dc;0.154619565;
11;J17;Fr;1.082336957;
11;J17;Pg;7.730978261;
11;J17;Pm;1.082336957;
11;J17;Sp;1.082336957;
12;J17;Cb;10.50625;
12;J17;Dg;0.350208333;
12;J17;Ga;5.253125;
12;J17;Lp;5.253125;
12;J17;Pt;0.700416667;
12;J17;Ra;0.350208333;
13;J17;Cb;17.952;
13;J17;Ga;3.5904;
13;J17;Hl;8.976;
14;J17;Am;47.06262626;
14;J17;Dc;1.764848485;
14;J17;Lp;5.882828283;
14;J17;To;1.764848485;
15;J17;Dc;0.525603448;
15;J17;Hp;2.628017241;
15;J17;Pg;5.256034483;
15;J17;Sp;18.39612069;
16;J17;Dc;0.270842105;
17;J17;Ra;4.615384615;
18;J17;Be;0.266904762;
18;J17;Dc;0.533809524;
18;J17;Fr;0;
18;J17;Ga;1.33452381;
18;J17;Lp;5.338095238;
18;J17;Pt;4.003571429;
18;J17;Sp;6.672619048;
18;J17;To;6.672619048;
19;J17;Cb;21.55121951;
19;J17;Dg;21.55121951;
19;J17;Pt;10.77560976;
19;J17;To;10.77560976;
20;J17;Pt;16.86315789;
21;J17;Am;7.372641509;
21;J17;Ao;0;
21;J17;Be;1.228773585;
21;J17;Cb;2.45754717;
21;J17;Cj;4.91509434;
21;J17;Dc;2.45754717;
21;J17;Dg;0.737264151;
21;J17;Fr;2.45754717;
21;J17;Ga;0.737264151;
21;J17;Hl;0;
21;J17;Hp;1.228773585;
21;J17;Lp;6.143867925;
21;J17;Pg;1.228773585;
21;J17;Pm;0.737264151;
21;J17;Pt;1.228773585;
21;J17;Ra;0;
21;J17;Sp;1.720283019;
21;J17;To;2.45754717;
22;J17;Ao;2.2102;
22;J17;Cj;26.5224;
22;J17;Hp;4.4204;
22;J17;Pg;17.6816;
23;J17;Am;15.39511494;
23;J17;Cj;24.63218391;
23;J17;Fr;9.237068966;
23;J17;Hp;1.231609195;
24;J17;Dg;3.447685185;
24;J17;Lp;20.68611111;
24;J17;Pt;1.723842593;
24;J17;To;10.34305556;
25;J17;Hp;10.83173077;
25;J17;Pg;21.66346154;
25;J17;Pm;5.415865385;
25;J17;Sp;16.24759615;
26;J17;Hl;16.06337209;
27;J17;Dg;2.84921875;
27;J17;Lp;5.6984375;
27;J17;Ra;5.6984375;
28;J17;Ao;0.869047619;
28;J17;Be;0.869047619;
28;J17;Cj;34.76190476;
28;J17;Dc;0.869047619;
28;J17;Fr;34.76190476;
28;J17;Hp;1.738095238;
28;J17;Pg;4.345238095;
28;J17;Pm;8.69047619;
29;J17;Am;7.96;
29;J17;Be;0;
29;J17;Cj;3.184;
29;J17;Dc;1.1144;
29;J17;Hp;0.1592;
29;J17;Pg;3.184;
29;J17;Pm;2.388;
29;J17;Sp;1.592;
30;J17;Am;69.4575;
32;J17;Lp;33.67932692;
33;J17;Fr;25.55428571;
