"Bar.action","undLac.action","uncLac.action","Oth.action","Bla.action","undMol.action","Akk.action","Cop.action","Clodif.action","Ent.action","undEnt.action","environment.initial","Bar.outcome","undLac.outcome","uncLac.outcome","Oth.outcome","Bla.outcome","undMol.outcome","Akk.outcome","Cop.outcome","Clodif.outcome","Ent.outcome","undEnt.outcome","diversity.desirability"
0,1,0,0,1,1,0,1,0,0,0,0,0,2.04821804239538,0,0,0.931616746305744,1.28021509005028,0,1.85594763879206e-26,0,0,0,1.04581835901435
1,1,0,0,1,1,0,1,0,0,0,0,2.37211935556954,4.64302289696155,0,0,7.80177105000762e-45,1.52204054520382,0,4.94065645841247e-324,0,0,0,NA
0,0,1,0,1,1,0,1,0,0,0,0,0,0,2.98453181705834,0,0.761027374919087,1.23907860988407,0,9.88131291682493e-324,0,0,0,NA
1,0,1,0,1,1,0,1,0,0,0,0,2.08683867691029e+74,0,3.2152083273323e+74,0,0,1.65214191916671e+73,0,0,0,0,0,0.785572859323332
0,1,1,0,1,1,0,1,0,0,0,0,0,1.11844967147129e-148,2.98453181705834,0,0.761027374919087,1.23907860988407,0,9.88131291682493e-324,0,0,0,NA
1,1,1,0,1,1,0,1,0,0,0,0,2.34730557723807e+74,0,3.61651167492428e+74,0,0,1.85835253302399e+73,0,0,0,0,0,0.785572859323325
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.600070016726366,1.31651211906971,1.50450912991086,0,0.0695517069596822,0,0,0,1.1112289881166
1,0,0,1,1,1,0,1,0,0,0,0,0.451179726552809,0,0,0.528826508696107,1.25714637331155,1.47485864704369,0,0.0408662026776559,0,0,0,1.31343769557637
0,1,0,1,1,1,0,1,0,0,0,0,0,2.35098508920747,0,0.228047666631479,0.829127899776424,1.41449806273568,0,3.71866523167583e-230,0,0,0,1.15700889768498
1,1,0,1,1,1,0,1,0,0,0,0,2.37211935556954,4.64302289696155,0,2.38038492715587e-218,3.67817863695697e-45,1.52204054520382,0,-4.94065645841247e-324,0,0,0,0.994511671196253
0,0,1,1,1,1,0,1,0,0,0,0,0,0,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,0,9.88131291682493e-324,0,0,0,NA
1,0,1,1,1,1,0,1,0,0,0,0,1.34322221382195e+76,0,2.06951274917537e+76,0,0,1.06342370915648e+75,0,0,0,0,0,0.78557285932333
0,1,1,1,1,1,0,1,0,0,0,0,0,8.53574238725541e-139,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,0,9.88131291682493e-324,0,0,0,NA
1,1,1,1,1,1,0,1,0,0,0,0,7.15348700253036e+73,0,1.10214321952536e+74,0,0,5.6633873407947e+72,0,0,0,0,0,0.785572859323328
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0879603826359452,0.218876653431363,0,0,0,0.599141310052149
1,0,0,0,0,0,1,1,0,0,0,0,1.7835597612036,0,0,0,0,0,1.0815704116787e-307,0.0302409502430464,0,0,0,0.0847906647803667
0,1,0,0,0,0,1,1,0,0,0,0,0,2.95766993993707,0,0,0,0,1.48219693752374e-323,1.03745611652462e-168,0,0,0,1.36056586604881e-166
1,1,0,0,0,0,1,1,0,0,0,0,3.75682052932352,6.4819680278804,0,0,0,0,0,4.94065645841247e-324,0,0,0,NA
0,0,1,0,0,0,1,1,0,0,0,0,0,0,3.50423145050186,0,0,0,9.88131291682493e-324,9.88131291682493e-324,0,0,0,7.35169681011775e-321
1,0,1,0,0,0,1,1,0,0,0,0,1.6946331962006e+103,0,2.57320398306315e+103,0,0,0,4.94065645841247e-324,0,0,0,0,NA
0,1,1,0,0,0,1,1,0,0,0,0,0,1.1441677842982e-154,3.50423145050186,0,0,0,9.88131291682493e-324,9.88131291682493e-324,0,0,0,1.16145406732727e-152
1,1,1,0,0,0,1,1,0,0,0,0,2.98022402584315e+73,0,4.52530043133431e+73,0,0,0,0,0,0,0,0,0.671806056515164
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.641982115841747,0,0,0.05345596463445,0.058869268108643,0,0,0,0.523861535347487
1,0,0,1,0,0,1,1,0,0,0,0,2.05840496549527,0,0,0.24207634120881,0,0,2.47032822920623e-323,5.0417305457964e-98,0,0,0,0.336421715024481
0,1,0,1,0,0,1,1,0,0,0,0,0,3.06280969210226,0,0.0798386201737919,0,0,1.48219693752374e-323,2.25005210572205e-227,0,0,0,0.118386826534152
1,1,0,1,0,0,1,1,0,0,0,0,3.75682052932352,6.4819680278804,0,1.97626258336499e-323,0,0,0,4.94065645841247e-324,0,0,0,NA
0,0,1,1,0,0,1,1,0,0,0,0,0,0,3.50450545882355,0.0606863667341501,0,0,-9.88131291682493e-324,-9.88131291682493e-324,0,0,0,0.0862107615057869
1,0,1,1,0,0,1,1,0,0,0,0,3.02633888313036e+75,0,4.59532321544827e+75,0,0,0,0,0,0,0,0,0.671806056515163
0,1,1,1,0,0,1,1,0,0,0,0,0,1.93085877827046e-153,3.50450545882355,0.0606863667341501,0,0,-9.88131291682493e-324,-9.88131291682493e-324,0,0,0,0.0862107615057869
1,1,1,1,0,0,1,1,0,0,0,0,3.88350655859716e+74,0,5.89688350684912e+74,0,0,0,0,0,0,0,0,0.671806056515161
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.793276693337161,0,1.46973959523681e-145,0.291723769360176,0,0,0,0.58213139329529
1,0,0,0,1,0,1,1,0,0,0,0,1.16965645329833,0,0,0,0.644784752052012,0,2.47032822920623e-323,0.167546502261162,0,0,0,0.885403425715453
0,1,0,0,1,0,1,1,0,0,0,0,0,2.83467550777228,0,0,0.251670587576603,0,1.48219693752374e-323,1.46749093647402e-89,0,0,0,0.282522357086453
1,1,0,0,1,0,1,1,0,0,0,0,3.75682052932352,6.4819680278804,0,0,1.97626258336499e-323,0,0,4.94065645841247e-324,0,0,0,NA
0,0,1,0,1,0,1,1,0,0,0,0,0,0,3.50414098763227,0,0.182760175104084,0,9.88131291682493e-324,9.88131291682493e-324,0,0,0,0.197247571060585
1,0,1,0,1,0,1,1,0,0,0,0,2.1086130614973e+103,0,3.20180882845245e+103,0,0,0,0,0,0,0,0,0.671806056515166
0,1,1,0,1,0,1,1,0,0,0,0,0,1.75118517308295e-161,3.50414098763227,0,0.182760175104084,0,9.88131291682493e-324,9.88131291682493e-324,0,0,0,0.197247571060585
1,1,1,0,1,0,1,1,0,0,0,0,3.01301376131839e+74,0,4.57508977696824e+74,0,0,0,0,0,0,0,0,0.671806056515166
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.513073706056409,0.722254376938897,0,2.01124465549941e-144,0.163616155580474,0,0,0,0.960175358032711
1,0,0,1,1,0,1,1,0,0,0,0,1.5810145889986,0,0,0.269431610053396,0.55526529361031,0,1.97626258336499e-323,0.0566009686694241,0,0,0,0.949162940439405
0,1,0,1,1,0,1,1,0,0,0,0,0,2.97610741323815,0,0.0837181991099868,0.187863839342068,0,1.48219693752374e-323,6.23203589004575e-168,0,0,0,0.33918461311198
1,1,0,1,1,0,1,1,0,0,0,0,3.75682052932352,6.4819680278804,0,1.97626258336499e-323,1.97626258336499e-323,0,0,4.94065645841247e-324,0,0,0,NA
0,0,1,1,1,0,1,1,0,0,0,0,0,0,3.50437374395616,0.0498190927017857,0.166970844527518,0,9.88131291682493e-324,9.88131291682493e-324,0,0,0,0.253552650650728
1,0,1,1,1,0,1,1,0,0,0,0,2.88457036630806e+75,0,4.38005579770963e+75,0,0,0,0,0,0,0,0,0.671806056515166
0,1,1,1,1,0,1,1,0,0,0,0,0,7.44965515414588e-158,3.50437374395616,0.0498190927017857,0.166970844527518,0,-9.88131291682493e-324,-9.88131291682493e-324,0,0,0,0.253552650650728
1,1,1,1,1,0,1,1,0,0,0,0,3.5415537889556e+103,0,5.37764770358838e+103,0,0,0,0,-2.62015435376152e-264,0,0,0,0.671806056515165
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.14433603045498,1.17658329345384e-13,0.0770759608978089,0,0,0,0.235424169971807
1,0,0,0,0,1,1,1,0,0,0,0,1.15875489248297,0,0,0,0,1.16802443102601,8.08206127258337e-255,5.38997807881672e-58,0,0,0,0.693139245010709
0,1,0,0,0,1,1,1,0,0,0,0,0,2.50579461972553,0,0,0,1.27377592950788,1.48219693752374e-323,6.98112781311098e-318,0,0,0,0.639036371914396
1,1,0,0,0,1,1,1,0,0,0,0,2.37211935556954,4.64302289696155,0,0,0,1.52204054520382,4.94065645841247e-324,4.94065645841247e-324,0,0,0,NA
0,0,1,0,0,1,1,1,0,0,0,0,0,0,2.99696410222578,0,0,1.21031457190054,9.88131291682493e-324,9.88131291682493e-324,0,0,0,NA
1,0,1,0,0,1,1,1,0,0,0,0,9.67319680547704e+73,0,1.49035683807348e+74,0,0,7.65823161680107e+72,0,0,0,0,0,0.785572859323327
0,1,1,0,0,1,1,1,0,0,0,0,0,9.05088757154608e-133,2.99696410222578,0,0,1.21031457190054,9.88131291682493e-324,9.88131291682493e-324,0,0,0,NA
1,1,1,0,0,1,1,1,0,0,0,0,1.01268646951571e+74,0,1.56025379718591e+74,0,0,8.01739868908848e+72,0,0,0,0,0,0.785572859323336
0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.723289691988043,0,1.49046283171865,2.34318014200025e-86,6.93034697116762e-238,0,0,0,0.63183549030764
1,0,0,1,0,1,1,1,0,0,0,0,1.49259291114386,0,0,0.423467333286121,0,1.40441818286421,2.47032822920623e-323,2.47032822920623e-323,0,0,0,0.986012649777133
0,1,0,1,0,1,1,1,0,0,0,0,0,2.73754791120529,0,0.209369608941227,0,1.39771092923218,1.48219693752374e-323,1.97626258336499e-323,0,0,0,0.80202379335492
1,1,0,1,0,1,1,1,0,0,0,0,2.37211935556954,4.64302289696155,0,8.81260314517767e-215,0,1.52204054520382,4.94065645841247e-324,4.94065645841247e-324,0,0,0,NA
0,0,1,1,0,1,1,1,0,0,0,0,0,0,2.9507252952791,0.219086086563431,0,1.32299825697531,9.88131291682493e-324,9.88131291682493e-324,0,0,0,NA
1,0,1,1,0,1,1,1,0,0,0,0,7.23282266300512e+73,0,1.11436652547779e+74,0,0,5.72619706912e+72,0,0,0,0,0,0.785572859323333
0,1,1,1,0,1,1,1,0,0,0,0,0,2.31303109426217e-119,2.9507252952791,0.219086086563431,0,1.32299825697531,9.88131291682493e-324,9.88131291682493e-324,0,0,0,NA
1,1,1,1,0,1,1,1,0,0,0,0,8.61033221809625e+73,0,1.32660047731669e+74,0,0,6.81676593062331e+72,0,0,0,0,0,0.785572859323333
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1.29935430263296,1.25581082881638,2.47032822920623e-323,0.231339510701727,0,0,0,0.921555334356153
1,0,0,0,1,1,1,1,0,0,0,0,1.71315851189795e-11,0,0,0,1.29935430263075,1.25581082881636,2.47032822920623e-323,0.231339510699864,0,0,0,0.921555334514425
0,1,0,0,1,1,1,1,0,0,0,0,0,2.04821804239538,0,0,0.931616746305744,1.28021509005028,1.48219693752374e-323,1.97870710148496e-26,0,0,0,1.04581835901435
1,1,0,0,1,1,1,1,0,0,0,0,2.37211935556954,4.64302289696155,0,0,8.70749618883542e-45,1.52204054520382,0,-4.94065645841247e-324,0,0,0,0.994511671196253
0,0,1,0,1,1,1,1,0,0,0,0,0,0,2.98453181705834,0,0.761027374919087,1.23907860988407,9.88131291682493e-324,9.88131291682493e-324,0,0,0,NA
1,0,1,0,1,1,1,1,0,0,0,0,8.97357792946439e+73,0,1.38256602218508e+74,0,0,7.10434612230238e+72,0,0,0,0,0,0.785572859323342
0,1,1,0,1,1,1,1,0,0,0,0,0,1.10451442022902e-148,2.98453181705834,0,0.761027374919087,1.23907860988407,9.88131291682493e-324,9.88131291682493e-324,0,0,0,NA
1,1,1,0,1,1,1,1,0,0,0,0,1.795139284916e+74,0,2.76578484069927e+74,0,0,1.42120466529969e+73,0,0,0,0,0,0.78557285932333
0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.600070016726363,1.31651211906971,1.50450912991086,2.47032822920623e-323,0.0695517069596832,0,0,0,1.1112289881166
1,0,0,1,1,1,1,1,0,0,0,0,0.451179726552809,0,0,0.528826508696107,1.25714637331155,1.47485864704369,1.97626258336499e-323,0.0408662026776559,0,0,0,1.31343769557637
0,1,0,1,1,1,1,1,0,0,0,0,0,2.35098508920747,0,0.228047666631479,0.829127899776424,1.41449806273568,9.88131291682493e-324,5.11021360745098e-230,0,0,0,NA
1,1,0,1,1,1,1,1,0,0,0,0,2.37211935556954,4.64302289696155,0,3.05436485677066e-218,3.89235611467759e-45,1.52204054520382,0,4.94065645841247e-324,0,0,0,NA
0,0,1,1,1,1,1,1,0,0,0,0,0,0,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,9.88131291682493e-324,9.88131291682493e-324,0,0,0,NA
1,0,1,1,1,1,1,1,0,0,0,0,9.4209327137948e+73,0,1.45149031632278e+74,0,0,7.45851513407578e+72,0,0,0,0,0,0.785572859323331
0,1,1,1,1,1,1,1,0,0,0,0,0,8.78813395477541e-139,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,9.88131291682493e-324,9.88131291682493e-324,0,0,0,NA
1,1,1,1,1,1,1,1,0,0,0,0,1.46778335775829e+74,0,2.26142505733669e+74,0,0,1.1620382737002e+73,0,0,0,0,0,0.785572859323327
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.02609163453778,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0.237960439732357,0,0,0,0,0,0,0,8.50403655162383,0,0,0.124942995732181
0,1,0,0,0,0,0,0,1,0,0,0,0,0.266779522538217,0,0,0,0,0,0,8.46750955152454,0,0,0.136627871892269
1,1,0,0,0,0,0,0,1,0,0,0,0.173554801944776,0.200625584960174,0,0,0,0,0,0,9.18800671392584,0,0,0.192194557122553
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0149554236230867,0,0,0,0,0,7.10455950476387,0,0,0.015049856919489
1,0,1,0,0,0,0,0,1,0,0,0,0.237960439732351,0,2.76562775991437e-14,0,0,0,0,0,8.50403655162394,0,0,0.124942995732286
0,1,1,0,0,0,0,0,1,0,0,0,0,0.266779522538214,7.16873634594006e-35,0,0,0,0,0,8.46750955152449,0,0,0.136627871892269
1,1,1,0,0,0,0,0,1,0,0,0,0.173554801944783,0.20062558496017,7.38138705113708e-37,0,0,0,0,0,9.18800671392584,0,0,0.192194557122554
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.16697415913953e-43,0,0,0,0,7.0260916345378,0,0,3.08996300373666e-42
1,0,0,1,0,0,0,0,1,0,0,0,0.237960439732357,0,0,6.98350370074869e-119,0,0,0,0,8.50403655162383,0,0,0.124942995732181
0,1,0,1,0,0,0,0,1,0,0,0,0,0.266779522538217,0,1.07613163620436e-118,0,0,0,0,8.46750955152454,0,0,0.136627871892269
1,1,0,1,0,0,0,0,1,0,0,0,0.173554801944776,0.200625584960174,0,7.93528076345867e-156,0,0,0,0,9.18800671392584,0,0,0.192194557122553
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.014954078590998,7.91836618671422e-50,0,0,0,0,7.10455234848448,0,0,0.0150487079652134
1,0,1,1,0,0,0,0,1,0,0,0,0.237960439732351,0,2.63933812105357e-14,1.42401430586334e-120,0,0,0,0,8.50403655162393,0,0,0.124942995732281
0,1,1,1,0,0,0,0,1,0,0,0,0,0.266779522538214,4.17623486155027e-35,5.97558035944675e-118,0,0,0,0,8.46750955152449,0,0,0.136627871892269
1,1,1,1,0,0,0,0,1,0,0,0,0.173554801944783,0.20062558496017,5.20651916978247e-37,1.3823424878649e-155,0,0,0,0,9.18800671392584,0,0,0.192194557122554
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.84029188801908e-06,0,0,0,7.02609694918167,0,0,4.23141166161903e-06
1,0,0,0,1,0,0,0,1,0,0,0,0.237960439732357,0,0,0,6.10717998804321e-86,0,0,0,8.50403655162383,0,0,0.124942995732181
0,1,0,0,1,0,0,0,1,0,0,0,0,0.266779522538217,0,0,5.85771760811804e-92,0,0,0,8.46750955152454,0,0,0.136627871892269
1,1,0,0,1,0,0,0,1,0,0,0,0.173554801944776,0.200625584960174,0,0,3.3494477694299e-130,0,0,0,9.18800671392584,0,0,0.192194557122553
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.014954942712716,0,3.02320238735839e-13,0,0,0,7.10455694606611,0,0,0.0150494461194579
1,0,1,0,1,0,0,0,1,0,0,0,0.237960439732351,0,2.8089660629363e-14,0,2.35282648707487e-88,0,0,0,8.50403655162394,0,0,0.124942995732287
0,1,1,0,1,0,0,0,1,0,0,0,0,0.266779522538214,7.33514077334821e-35,0,6.54918982302963e-91,0,0,0,8.46750955152449,0,0,0.136627871892269
1,1,1,0,1,0,0,0,1,0,0,0,0.173554801944783,0.20062558496017,7.66097354891038e-37,0,6.92129364210528e-130,0,0,0,9.18800671392584,0,0,0.192194557122554
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.15325167388374e-43,1.47663719297599e-06,0,0,0,7.02609589896631,0,0,3.44152461712282e-06
1,0,0,1,1,0,0,0,1,0,0,0,0.237960439732357,0,0,1.01014528671248e-118,1.85870140346376e-86,0,0,0,8.50403655162383,0,0,0.124942995732181
0,1,0,1,1,0,0,0,1,0,0,0,0,0.266779522538217,0,1.25302639269962e-118,2.81484806165639e-92,0,0,0,8.46750955152454,0,0,0.136627871892269
1,1,0,1,1,0,0,0,1,0,0,0,0.173554801944776,0.200625584960174,0,1.16237116140354e-155,1.79466847941539e-130,0,0,0,9.18800671392584,0,0,0.192194557122553
0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.014953688098507,7.79938839062845e-50,3.25246745098591e-13,0,0,0,7.10455027086309,0,0,0.0150483743962586
1,0,1,1,1,0,0,0,1,0,0,0,0.237960439732351,0,2.66831784749006e-14,1.98589060466612e-120,2.14877802640677e-88,0,0,0,8.50403655162393,0,0,0.124942995732282
0,1,1,1,1,0,0,0,1,0,0,0,0,0.266779522538214,4.36075665464357e-35,6.54661368792458e-118,1.93312237640059e-91,0,0,0,8.46750955152449,0,0,0.136627871892269
1,1,1,1,1,0,0,0,1,0,0,0,0.173554801944783,0.20062558496017,5.38459509494977e-37,1.87636588967408e-155,3.5702595509399e-130,0,0,0,9.18800671392584,0,0,0.192194557122554
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.13115877519993,0,0,13.320395414246,0,0,0.401179178573806
1,0,0,0,0,1,0,0,1,0,0,0,2.22298582329833e-158,0,0,0,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,1,0,0,0,1,0,0,1,0,0,0,0,2.37233915819733e-93,0,0,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,1,0,0,0,1,0,0,1,0,0,0,1.05182081780589e-161,1.51534789746862e-93,0,0,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.18423855903519e-170,0,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,0,1,0,0,1,0,0,1,0,0,0,9.77274209952773e-159,0,4.39742443209578e-171,0,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,1,1,0,0,1,0,0,1,0,0,0,0,1.08322929326499e-93,2.39548871015918e-174,0,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,1,1,0,0,1,0,0,1,0,0,0,1.00555953146102e-161,6.52594188666647e-94,1.12461260696214e-174,0,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1.44046826451699e-244,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,0,0,1,0,1,0,0,1,0,0,0,1.12114980232798e-158,0,0,1.86570508144027e-245,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,1,0,1,0,1,0,0,1,0,0,0,0,1.61105201869125e-93,0,1.31959256744759e-252,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,1,0,1,0,1,0,0,1,0,0,0,7.4345488696078e-162,1.1801481686084e-93,0,2.25895350778839e-253,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,0,1,1,0,1,0,0,1,0,0,0,0,0,5.12261871821314e-171,2.75011056088499e-245,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,0,1,1,0,1,0,0,1,0,0,0,7.23073038768983e-159,0,2.75497370480405e-171,2.47837671321474e-246,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,1,1,1,0,1,0,0,1,0,0,0,0,9.29477273667972e-94,1.1604606897582e-174,1.09585028927822e-252,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,1,1,1,0,1,0,0,1,0,0,0,7.60157042231171e-162,6.19204800609271e-94,7.16258401586811e-175,1.34337737749823e-253,0,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.67823220317421e-42,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,0,0,0,1,1,0,0,1,0,0,0,1.61537345484886e-161,0,0,0,1.09003613625859e-42,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,1,0,0,1,1,0,0,1,0,0,0,0,1.82410009909479e-93,0,0,4.3522784426375e-43,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,1,0,0,1,1,0,0,1,0,0,0,8.35012377796391e-162,1.41272646906166e-93,0,0,1.60980001729646e-43,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,0,1,0,1,1,0,0,1,0,0,0,0,0,4.27963885787899e-174,0,7.99658873428193e-43,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,0,1,0,1,1,0,0,1,0,0,0,1.27786271111997e-161,0,2.4067451880843e-174,0,2.38380536417674e-43,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,1,1,0,1,1,0,0,1,0,0,0,0,8.76565929677941e-94,1.94178009361455e-174,0,3.70817798805322e-43,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,1,1,0,1,1,0,0,1,0,0,0,8.71042258155572e-162,6.31191039786476e-94,1.13449371196498e-174,0,8.98576966400685e-44,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1.01115521882187e-251,1.08438478409054e-42,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,0,0,1,1,1,0,0,1,0,0,0,1.1641726323407e-161,0,0,3.09847191776853e-252,6.23661893568291e-43,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,1,0,1,1,1,0,0,1,0,0,0,0,1.37688326345801e-93,0,1.14424344939579e-252,2.57521352536767e-43,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,1,0,1,1,1,0,0,1,0,0,0,6.36561000981379e-162,1.12425246363368e-93,0,2.81675413184556e-253,9.3372186069129e-44,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,0,1,1,1,1,0,0,1,0,0,0,0,0,2.19080239155626e-174,3.15697620799273e-252,5.84192416775804e-43,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,0,1,1,1,1,0,0,1,0,0,0,9.9046117308758e-162,0,1.50344811739168e-174,5.45020672060264e-253,1.74910290680174e-43,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,1,1,1,1,1,0,0,1,0,0,0,0,8.06198417900183e-94,1.04310800897875e-174,9.11504944894966e-253,2.30695627428916e-43,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
1,1,1,1,1,1,0,0,1,0,0,0,6.8060296866121e-162,6.01085848014241e-94,7.23502666945304e-175,1.62361537189912e-253,6.01456578192018e-44,2.13115877519994,0,0,13.320395414246,0,0,0.401179178573807
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.97626258336499e-323,0,7.02609163453778,0,0,3.67584840505887e-321
1,0,0,0,0,0,1,0,1,0,0,0,0.237960439732357,0,0,0,0,0,1.48219693752374e-323,0,8.50403655162383,0,0,NA
0,1,0,0,0,0,1,0,1,0,0,0,0,0.266779522538217,0,0,0,0,1.48219693752374e-323,0,8.46750955152454,0,0,NA
1,1,0,0,0,0,1,0,1,0,0,0,0.173554801944776,0.200625584960174,0,0,0,0,9.88131291682493e-324,0,9.18800671392584,0,0,NA
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0149556031761149,0,0,0,1.97626258336499e-323,0,7.10456046008198,0,0,0.0150500102959412
1,0,1,0,0,0,1,0,1,0,0,0,0.237960439732351,0,2.78467810347806e-14,0,0,0,-1.48219693752374e-323,0,8.50403655162394,0,0,0.124942995732287
0,1,1,0,0,0,1,0,1,0,0,0,0,0.266779522538214,8.11135735897269e-35,0,0,0,-1.48219693752374e-323,0,8.46750955152449,0,0,0.136627871892269
1,1,1,0,0,0,1,0,1,0,0,0,0.173554801944783,0.20062558496017,7.99334592037268e-37,0,0,0,9.88131291682493e-324,0,9.18800671392584,0,0,NA
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2.23731462754933e-43,0,0,1.97626258336499e-323,0,7.0260916345378,0,0,3.18924668984339e-42
1,0,0,1,0,0,1,0,1,0,0,0,0.237960439732357,0,0,7.75590809284383e-119,0,0,1.48219693752374e-323,0,8.50403655162383,0,0,NA
0,1,0,1,0,0,1,0,1,0,0,0,0,0.266779522538217,0,1.33322379050418e-118,0,0,1.48219693752374e-323,0,8.46750955152454,0,0,NA
1,1,0,1,0,0,1,0,1,0,0,0,0.173554801944776,0.200625584960174,0,9.41403849051029e-156,0,0,9.88131291682493e-324,0,9.18800671392584,0,0,NA
0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.0149540308253029,9.17530612462822e-50,0,0,1.97626258336499e-323,0,7.10455209434615,0,0,0.0150486671624111
1,0,1,1,0,0,1,0,1,0,0,0,0.237960439732351,0,2.6408923510815e-14,1.61588468928619e-120,0,0,1.48219693752374e-323,0,8.50403655162393,0,0,NA
0,1,1,1,0,0,1,0,1,0,0,0,0,0.266779522538214,4.28259910175755e-35,7.27468453033598e-118,0,0,-1.48219693752374e-323,0,8.46750955152449,0,0,0.136627871892269
1,1,1,1,0,0,1,0,1,0,0,0,0.173554801944783,0.20062558496017,5.36441619352156e-37,1.62033546205475e-155,0,0,-9.88131291682493e-324,0,9.18800671392584,0,0,0.192194557122554
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1.85058026378543e-06,0,1.97626258336499e-323,0,7.02609697889398,0,0,4.25359946660859e-06
1,0,0,0,1,0,1,0,1,0,0,0,0.237960439732357,0,0,0,7.88135788928976e-86,0,1.48219693752374e-323,0,8.50403655162383,0,0,NA
0,1,0,0,1,0,1,0,1,0,0,0,0,0.266779522538217,0,0,7.82194098773003e-92,0,1.48219693752374e-323,0,8.46750955152454,0,0,NA
1,1,0,0,1,0,1,0,1,0,0,0,0.173554801944776,0.200625584960174,0,0,4.51322741992228e-130,0,9.88131291682493e-324,0,9.18800671392584,0,0,NA
0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0149550186626815,0,3.24680455278232e-13,0,1.97626258336499e-323,0,7.10455735016019,0,0,0.0150495109974018
1,0,1,0,1,0,1,0,1,0,0,0,0.237960439732351,0,2.83198895152996e-14,0,2.76761502656003e-88,0,-1.48219693752374e-323,0,8.50403655162394,0,0,0.124942995732288
0,1,1,0,1,0,1,0,1,0,0,0,0,0.266779522538214,8.11345121508184e-35,0,9.23554378549921e-91,0,-1.48219693752374e-323,0,8.46750955152449,0,0,0.136627871892269
