"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","diversity.desirability"
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.526082132321525,0,0,0.306606495780453,0,0.185161547666534,0,0,0,0,1.01258229323584
1,0,1,0,0,1,0,1,0,0,0,0,0,0.352095290900259,0,0.503380196051602,0,0,0.167345307651027,0,4.67040934016405e-39,0,0,0,0,1.01220330910497
0,1,1,0,0,1,0,1,0,0,0,0,0,0,2.61043527015623e-34,0.526082132321525,0,0,0.306606495780453,0,0.185161547666534,0,0,0,0,1.01258229323584
1,1,1,0,0,1,0,1,0,0,0,0,0,0.352095290900259,5.50457114043961e-26,0.503380196051602,0,0,0.167345307651027,0,4.67060029646985e-39,0,0,0,0,1.01220330910497
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.535335167139231,0,0.306606495780453,0,0.185161547666534,0,0,0,0,1.00936790174468
1,0,0,1,0,1,0,1,0,0,0,0,0,0.352095290900259,0,0,0.522778575534089,0,0.167345307651027,0,4.67040976458388e-39,0,0,0,0,1.00638071302211
0,1,0,1,0,1,0,1,0,0,0,0,0,0,5.2985922771669e-61,0,0.535335167139231,0,0.306606495780453,0,0.185161547666534,0,0,0,0,1.00936790174468
1,1,0,1,0,1,0,1,0,0,0,0,0,0.352095290900259,1.11963253564639e-55,0,0.522778575534089,0,0.167345307651027,0,4.67039519815251e-39,0,0,0,0,1.00638071302211
0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.193952736594441,0.369272499210002,0,0.306606495780453,0,0.185161547666534,0,0,0,0,1.34333753905251
1,0,1,1,0,1,0,1,0,0,0,0,0,0.352095290900259,0,0.144333752556803,0.399199767404005,0,0.167345307651027,0,4.67105025283355e-39,0,0,0,0,1.29596175194905
0,1,1,1,0,1,0,1,0,0,0,0,0,0,8.81589192599919e-64,0.193952736594449,0.369272499209994,0,0.306606495780453,0,0.185161547666534,0,0,0,0,1.34333753905252
1,1,1,1,0,1,0,1,0,0,0,0,0,0.352095290900259,9.24505093614119e-58,0.14433375255738,0.399199767403477,0,0.167345307651027,0,4.67105517409079e-39,0,0,0,0,1.29596175194958
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.688194252964562,2.59387056054097e-88,0,0.126855819972209,0,0,0,0,0.432371717089079
1,0,0,0,1,1,0,1,0,0,0,0,0,0.362233577550042,0,0,0,0.622141844876495,6.12003237157374e-120,0,1.59009205113626e-71,0,0,0,0,0.657873552283873
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.222995812829697,0,0,0.513527589377662,1.68993797484031e-38,0,0.141654064625522,0,0,0,0,0.956107792524667
1,1,0,0,1,1,0,1,0,0,0,0,0,0.340810413884507,0.188560170317196,0,0,0.479143011565845,2.91262176759903e-76,0,1.28115139909528e-56,0,0,0,0,1.0337217763114
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.516851512928273,0,0.0205750178516604,0.290215316428219,0,0.183417637711031,0,0,0,0,1.09020101153093
1,0,1,0,1,1,0,1,0,0,0,0,0,0.34815797855103,0,0.495167121663651,0,0.0191129648064446,0.153647592604487,0,1.12021483535764e-37,0,0,0,0,1.07768704981345
0,1,1,0,1,1,0,1,0,0,0,0,0,0,1.94573622369916e-33,0.51684676432144,0,0.0205856158065939,0.290206737993923,0,0.183416724448239,0,0,0,0,1.09023047714253
1,1,1,0,1,1,0,1,0,0,0,0,0,0.34815437917589,2.64403554654996e-25,0.495160068717994,0,0.0191295674749064,0.15363541528039,0,1.10265637018662e-37,0,0,0,0,1.0777271476939
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.389003773456191,0.357263667474968,0.0221063805532874,0,0.154893177913154,0,0,0,0,1.12041716007783
1,0,0,1,1,1,0,1,0,0,0,0,0,0.318037733340555,0,0,0.364376436020598,0.327136202488416,7.48749418494025e-31,0,4.39522967611992e-41,0,0,0,0,1.0968574957277
0,1,0,1,1,1,0,1,0,0,0,0,0,0,7.67715835625894e-52,0,0.389003773444656,0.35726366747569,0.0221063805884616,0,0.154893177913087,0,0,0,0,1.12041716018034
1,1,0,1,1,1,0,1,0,0,0,0,0,0.318037733340555,4.8972105841529e-48,0,0.364376436020598,0.327136202488416,1.09095275135771e-30,0,4.68657498239714e-41,0,0,0,0,1.0968574957277
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.103744674113229,0.340657805683244,0.258431946671789,0.100809182405427,0,0.16326647740723,0,0,0,0,1.49577111539289
1,0,1,1,1,1,0,1,0,0,0,0,0,0.311641528065586,0,0.0439840731789988,0.356669640471928,0.284450047539675,8.8180724398895e-15,0,1.00646734058267e-35,0,0,0,0,1.22680675733639
0,1,1,1,1,1,0,1,0,0,0,0,0,0,4.62965497558437e-56,0.103744688745145,0.340657798742027,0.258431930708943,0.10080919730807,0,0.16326647884584,0,0,0,0,1.49577114490911
1,1,1,1,1,1,0,1,0,0,0,0,0,0.311640635674973,3.26925828211692e-50,0.0439898371003535,0.356668815485547,0.28444417946687,9.85326440894163e-15,0,9.92171907027551e-36,0,0,0,0,1.22681777115691
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.345527057690985,3.46974981607296e-219,0,0,0,0,5.04062818795892e-216
1,0,0,0,0,0,1,1,0,0,0,0,0,0.269028295678878,0,0,0,0,0,0.281188172153535,2.6375960610274e-262,0,0,0,0,0.692902951959963
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.55455272940841,0,0,0,0,0.152236279627915,3.0283638459007e-44,0,0,0,0,0.521012821716578
1,1,0,0,0,0,1,1,0,0,0,0,0,0.269028295678878,0.505914116023143,0,0,0,0,0.104850507701819,2.13903983175329e-105,0,0,0,0,0.934002322099141
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.436699772348906,0,0,0,0.319582713105312,4.35067473898926e-196,0,0,0,0,0.681108153244336
1,0,1,0,0,0,1,1,0,0,0,0,0,0.269028295678878,0,0.39934624292425,0,0,0,0.25746300170132,2.6683856601853e-241,0,0,0,0,1.07771883105994
0,1,1,0,0,0,1,1,0,0,0,0,0,0,4.76083822764485e-14,0.436699772348883,0,0,0,0.319582713105295,2.85614354034764e-198,0,0,0,0,0.68110815324627
1,1,1,0,0,0,1,1,0,0,0,0,0,0.269028295678878,2.61073607218079e-13,0.399346242924122,0,0,0,0.257463001701231,1.54911460071292e-245,0,0,0,0,1.07771883106808
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.599505650674256,0,0,0.372569325919157,3.26390581158199e-243,0,0,0,0,0.665643333264532
1,0,0,1,0,0,1,1,0,0,0,0,0,0.269028295678878,0,0,0.541478805374551,0,0,0.305612987963595,7.75395083777012e-284,0,0,0,0,1.04853265862421
0,1,0,1,0,0,1,1,0,0,0,0,0,0,3.16568710725967e-107,0,0.599505650674255,0,0,0.372569325919157,7.84946160926528e-243,0,0,0,0,0.665643333264532
1,1,0,1,0,0,1,1,0,0,0,0,0,0.269028295678878,7.76333836319545e-96,0,0.541478805374551,0,0,0.305612987963595,2.76818586112243e-283,0,0,0,0,1.04853265862421
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,3.65911144505402e-56,0.599505650674255,0,0,0.372569325919157,1.04661529450632e-249,0,0,0,0,0.665643333264532
1,0,1,1,0,0,1,1,0,0,0,0,0,0.269028295678878,0,4.97844510475355e-49,0.541478805374551,0,0,0.305612987963595,1.70841359592003e-292,0,0,0,0,1.04853265862421
0,1,1,1,0,0,1,1,0,0,0,0,0,0,1.83159781695036e-108,4.56870777977151e-56,0.599505650674255,0,0,0.372569325919157,3.2569937979382e-249,0,0,0,0,0.665643333264532
1,1,1,1,0,0,1,1,0,0,0,0,0,0.269028295678878,8.15346958691312e-97,6.23295619144328e-49,0.541478805374551,0,0,0.305612987963595,5.7642290979412e-292,0,0,0,0,1.04853265862421
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.712265629350723,0,0.322606043145421,4.52299011349924e-230,0,0,0,0,0.620482088770634
1,0,0,0,1,0,1,1,0,0,0,0,0,0.364280835389009,0,0,0,0.635807216015364,0,0.237947705248012,8.5208481433432e-287,0,0,0,0,1.01916992762669
0,1,0,0,1,0,1,1,0,0,0,0,0,0,8.28130774442608e-31,0,0,0.712265629350721,0,0.322606043145421,1.41543980182467e-234,0,0,0,0,0.620482088770635
1,1,0,0,1,0,1,1,0,0,0,0,0,0.364280835389008,2.88822662411826e-29,0,0,0.635807216015361,0,0.237947705248012,1.55996886526178e-294,0,0,0,0,1.01916992762669
0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,9.81924449174919e-29,0,0.712265629350721,0,0.322606043145421,9.51650248319472e-236,0,0,0,0,0.620482088770635
1,0,1,0,1,0,1,1,0,0,0,0,0,0.364280835389008,0,2.88143486837534e-27,0,0.635807216015362,0,0.237947705248012,1.22495085672949e-295,0,0,0,0,1.01916992762669
0,1,1,0,1,0,1,1,0,0,0,0,0,0,4.94453850800413e-31,1.28891709390429e-28,0,0.712265629350721,0,0.322606043145421,9.59469279271345e-235,0,0,0,0,0.620482088770635
1,1,1,0,1,0,1,1,0,0,0,0,0,0.364280835389008,1.79273550003657e-29,3.76364698921311e-27,0,0.635807216015362,0,0.237947705248012,1.36263529022734e-294,0,0,0,0,1.01916992762669
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.293678802008277,0.468757436571411,0,0.343689391033626,1.45111927488904e-244,0,0,0,0,1.07911121943512
1,0,0,1,1,0,1,1,0,0,0,0,0,0.335851588538067,0,0,0.236058144339674,0.446043033887334,0,0.261501353083419,3.35141133779952e-298,0,0,0,0,1.35479596427659
0,1,0,1,1,0,1,1,0,0,0,0,0,0,8.60681523487621e-94,0,0.293678802008277,0.468757436571411,0,0.343689391033626,4.21315669252838e-244,0,0,0,0,1.07911121943512
1,1,0,1,1,0,1,1,0,0,0,0,0,0.335851588538067,4.60180382663565e-80,0,0.236058144339674,0.446043033887334,0,0.261501353083419,1.06759301337509e-297,0,0,0,0,1.35479596427659
0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,9.63422514729263e-71,0.293678802008277,0.468757436571411,0,0.343689391033626,1.90646838458063e-244,0,0,0,0,1.07911121943512
1,0,1,1,1,0,1,1,0,0,0,0,0,0.335851588538067,0,3.45171893727655e-61,0.236058144339674,0.446043033887334,0,0.261501353083419,4.77610693181693e-298,0,0,0,0,1.35479596427659
0,1,1,1,1,0,1,1,0,0,0,0,0,0,7.68204809248427e-94,1.2124484667419e-70,0.293678802008277,0.468757436571411,0,0.343689391033626,4.70649663853484e-244,0,0,0,0,1.07911121943512
1,1,1,1,1,0,1,1,0,0,0,0,0,0.335851588538067,4.04449353133104e-80,4.32038767467953e-61,0.236058144339674,0.446043033887334,0,0.261501353083419,1.28473242220991e-297,0,0,0,0,1.35479596427659
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.185100435175948,0.385212346618897,4.30523567123649e-262,0,0,0,0,0.630258635054926
1,0,0,0,0,1,1,1,0,0,0,0,0,0.316635212877443,0,0,0,0,0.0959080581123554,0.290365402929697,1.43740782690767e-297,0,0,0,0,0.996218496394466
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0.406871875366824,0,0,0,0.223954666324565,0.251726405374789,2.48450342822241e-137,0,0,0,0,1.06278020644889
1,1,0,0,0,1,1,1,0,0,0,0,0,0.33362050657427,0.408427959036164,0,0,0,0.130126332068979,0.15128106010943,2.25896472658117e-174,0,0,0,0,1.27680699898152
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.346922611314121,0,0,0.190747265090754,0.365812338333052,6.13038334996814e-244,0,0,0,0,1.06197250315764
1,0,1,0,0,1,1,1,0,0,0,0,0,0.319080277746698,0,0.344938235859653,0,0,0.100833842795931,0.270343951045312,8.34047934180334e-280,0,0,0,0,1.30643250519031
0,1,1,0,0,1,1,1,0,0,0,0,0,0,1.98057968008277e-14,0.346922611314111,0,0,0.190747265090756,0.365812338333045,2.86687499876224e-242,0,0,0,0,1.06197250315833
1,1,1,0,0,1,1,1,0,0,0,0,0,0.31908027774671,2.30606164741261e-13,0.344938235859527,0,0,0.100833842795956,0.270343951045235,5.04443331536198e-278,0,0,0,0,1.30643250519677
0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.540422489940794,0,0.178421678657303,0.408157597982166,1.40264720930511e-283,0,0,0,0,1.01206835735761
1,0,0,1,0,1,1,1,0,0,0,0,0,0.313934362757649,0,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,3.25007942970485e-317,0,0,0,0,1.25676088326329
0,1,0,1,0,1,1,1,0,0,0,0,0,0,1.27106990149614e-113,0,0.540422489940794,0,0.178421678657303,0.408157597982166,4.22607420750108e-283,0,0,0,0,1.01206835735761
1,1,0,1,0,1,1,1,0,0,0,0,0,0.313934362757649,1.72486554989565e-97,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,1.07426491774213e-316,0,0,0,0,1.25676088326329
0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2.72005566149098e-66,0.540422489940794,0,0.178421678657303,0.408157597982166,2.01453073727127e-283,0,0,0,0,1.01206835735761
1,0,1,1,0,1,1,1,0,0,0,0,0,0.313934362757649,0,5.32165246026684e-53,0.501835452974002,0,0.0904669729616067,0.312481356334604,4.8004791652431e-317,0,0,0,0,1.25676088326329
0,1,1,1,0,1,1,1,0,0,0,0,0,0,1.25154702771258e-113,3.24167527648496e-66,0.540422489940794,0,0.178421678657303,0.408157597982166,4.84172063672832e-283,0,0,0,0,1.01206835735761
1,1,1,1,0,1,1,1,0,0,0,0,0,0.313934362757649,1.69830578499028e-97,6.42036569306626e-53,0.501835452974002,0,0.0904669729616067,0.312481356334604,1.25178586631302e-316,0,0,0,0,1.25676088326329
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.712265629350721,1.78891353889023e-129,0.322606043145422,1.94249023210695e-230,0,0,0,0,0.620482088770635
1,0,0,0,1,1,1,1,0,0,0,0,0,0.36428083538901,0,0,0,0.635807216015361,1.00783783626276e-146,0.237947705248011,4.25031912900724e-287,0,0,0,0,1.01916992762669
0,1,0,0,1,1,1,1,0,0,0,0,0,0,6.18294488285987e-31,0,0,0.712265629350721,1.77306846926967e-130,0.322606043145421,3.34249567268191e-235,0,0,0,0,0.620482088770635
1,1,0,0,1,1,1,1,0,0,0,0,0,0.364280835389008,2.33704546085669e-29,0,0,0.635807216015361,3.17490762613628e-148,0.237947705248012,3.93222352587328e-295,0,0,0,0,1.01916992762669
0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,7.15053538483965e-29,0,0.712265629350721,2.24561166694171e-130,0.322606043145421,3.80005976855919e-236,0,0,0,0,0.620482088770635
1,0,1,0,1,1,1,1,0,0,0,0,0,0.364280835389008,0,2.29302674740381e-27,0,0.635807216015362,3.86455047527624e-148,0.237947705248012,4.67217219366237e-296,0,0,0,0,1.01916992762669
0,1,1,0,1,1,1,1,0,0,0,0,0,0,3.84963723363562e-31,8.37574498164384e-29,0,0.712265629350721,7.20994435315332e-130,0.322606043145421,2.08473972291192e-235,0,0,0,0,0.620482088770635
1,1,1,0,1,1,1,1,0,0,0,0,0,0.364280835389008,1.51912165104162e-29,2.77520217364123e-27,0,0.635807216015362,1.45227191722e-147,0.237947705248012,3.10503621862252e-295,0,0,0,0,1.01916992762669
0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.293678802008271,0.468757436571418,2.36677550553073e-64,0.343689391033624,6.78458196655103e-245,0,0,0,0,1.07911121943511
1,0,0,1,1,1,1,1,0,0,0,0,0,0.335851588538069,0,0,0.236058144339668,0.44604303388734,8.83024611218561e-94,0.261501353083417,1.48460513424744e-298,0,0,0,0,1.35479596427659
0,1,0,1,1,1,1,1,0,0,0,0,0,0,7.54048177045847e-94,0,0.293678802008271,0.468757436571418,3.19809038805749e-64,0.343689391033624,1.52535416306703e-244,0,0,0,0,1.07911121943511
1,1,0,1,1,1,1,1,0,0,0,0,0,0.335851588538069,4.51288680988254e-80,0,0.236058144339668,0.44604303388734,1.34610867270965e-93,0.261501353083417,3.71970643184212e-298,0,0,0,0,1.35479596427659
0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,7.29451614415396e-71,0.293678802008271,0.468757436571418,3.98866900218968e-64,0.343689391033624,7.28178744274309e-245,0,0,0,0,1.07911121943511
1,0,1,1,1,1,1,1,0,0,0,0,0,0.335851588538067,0,3.01237432419412e-61,0.236058144339674,0.446043033887334,1.73143950256329e-93,0.261501353083419,1.80254904262072e-298,0,0,0,0,1.35479596427659
0,1,1,1,1,1,1,1,0,0,0,0,0,0,6.73933055961964e-94,8.62940588395962e-71,0.293678802008271,0.468757436571418,4.98876789070975e-64,0.343689391033624,1.43605828655059e-244,0,0,0,0,1.07911121943511
1,1,1,1,1,1,1,1,0,0,0,0,0,0.335851588538067,4.03983316482751e-80,3.62623237079199e-61,0.236058144339674,0.446043033887334,2.42438197727115e-93,0.261501353083419,3.94493752913291e-298,0,0,0,0,1.35479596427659
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.16467360144156,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0.416951067690223,0,0,0,0,0,0,0,0.19479489243204,0,0,0,0.625676170285288
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.562402955639254,0,0,0,0,0,0,0.569259166138059,0,0,0,0.693128827546306
1,1,0,0,0,0,0,0,1,0,0,0,0,0.640897248548448,0.387453969778068,0,0,0,0,0,0,0.489702644752273,0,0,0,1.07756420868573
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.535934623446375,0,0,0,0,0,0.663317991239176,0,0,0,0.687495290621396
1,0,1,0,0,0,0,0,1,0,0,0,0,0.681564758125195,0,0.353974870123195,0,0,0,0,0,0.543256421806114,0,0,0,1.06496250697098
0,1,1,0,0,0,0,0,1,0,0,0,0,0,1.4680955942111e-17,0.535934623446373,0,0,0,0,0,0.663317991239174,0,0,0,0.687495290621397
1,1,1,0,0,0,0,0,1,0,0,0,0,0.681564758128003,1.33967988920585e-10,0.353974870023176,0,0,0,0,0,0.543256421809688,0,0,0,1.0649625089056
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.53575603994673,0,0,0,0,0.90588543457615,0,0,0,0.65981706811642
1,0,0,1,0,0,0,0,1,0,0,0,0,0.810092396239883,0,0,0.353681770766746,0,0,0,0,0.712510466336693,0,0,0,1.04486271452179
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.59440326922871e-52,0,0.535756039946728,0,0,0,0,0.905885434576147,0,0,0,0.65981706811642
1,1,0,1,0,0,0,0,1,0,0,0,0,0.810092396239882,5.041329958738e-46,0,0.353681770766745,0,0,0,0,0.712510466336692,0,0,0,1.04486271452179
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0410203517712408,0.501863690874933,0,0,0,0,0.897161936444173,0,0,0,0.763525802817076
1,0,1,1,0,0,0,0,1,0,0,0,0,0.810092396239882,0,4.23460851298085e-15,0.353681770766742,0,0,0,0,0.712510466336691,0,0,0,1.04486271452186
0,1,1,1,0,0,0,0,1,0,0,0,0,0,1.39337150352268e-53,0.0410206943006904,0.501863403785452,0,0,0,0,0.897161857683666,0,0,0,0.763526425545513
1,1,1,1,0,0,0,0,1,0,0,0,0,0.810092396239882,4.43905358672911e-46,4.37355460245663e-15,0.353681770766742,0,0,0,0,0.712510466336691,0,0,0,1.04486271452186
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.654784114446456,0,0,0,0.513974030419344,0,0,0,0.685872001001721
1,0,0,0,1,0,0,0,1,0,0,0,0,0.719509517379291,0,0,0,0.515327634166497,0,0,0,0.491558381165937,0,0,0,1.08332978985307
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.17197533205187,0,0,0.516786150073072,0,0,0,0.564074661056393,0,0,0,0.997148178307643
1,1,0,0,1,0,0,0,1,0,0,0,0,0.719509517402289,3.0084898620621e-10,0,0,0.51532763390654,0,0,0,0.491558381246629,0,0,0,1.08332979374073
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.434768328285716,0,0.147087348571578,0,0,0,0.647655887158394,0,0,0,0.959275461190287
1,0,1,0,1,0,0,0,1,0,0,0,0,0.71950954273711,0,6.72996621158339e-07,0,0.515326817184855,0,0,0,0.491558575163178,0,0,0,1.08333546717759
0,1,1,0,1,0,0,0,1,0,0,0,0,0,3.11739145804397e-16,0.434768326618246,0,0.147087350908529,0,0,0,0.647655886850337,0,0,0,0.959275463373722
1,1,1,0,1,0,0,0,1,0,0,0,0,0.719509537467657,1.39299311940677e-10,5.32861934476997e-07,0,0.515326987180502,0,0,0,0.491558534805501,0,0,0,1.0833343589436
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.296007405232136,0.388115804125127,0,0,0,0.781240012617164,0,0,0,1.01030952424186
1,0,0,1,1,0,0,0,1,0,0,0,0,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,1.22646445992118
0,1,0,1,1,0,0,0,1,0,0,0,0,0,1.22586590223399e-44,0,0.296007405232136,0.388115804125127,0,0,0,0.781240012617164,0,0,0,1.01030952424186
1,1,0,1,1,0,0,0,1,0,0,0,0,0.777977269266948,4.40321480765773e-38,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,1.22646445992118
0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3.19837673574818e-12,0.296007405231805,0.388115804121343,0,0,0,0.78124001261767,0,0,0,1.01030952429936
1,0,1,1,1,0,0,0,1,0,0,0,0,0.777977269266948,0,3.17454261819294e-29,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,1.22646445992118
0,1,1,1,1,0,0,0,1,0,0,0,0,0,7.51105245349334e-45,3.33368831124129e-12,0.296007405231791,0.388115804121183,0,0,0,0.781240012617691,0,0,0,1.0103095243017
1,1,1,1,1,0,0,0,1,0,0,0,0,0.777977269266948,3.85542061050764e-38,3.33048900503279e-29,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,1.22646445992118
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.104477795379888,0,0,0.145526327531943,0,0,0,0.679606541684789
1,0,0,0,0,1,0,0,1,0,0,0,0,0.416951067690222,0,0,0,0,3.87212967565659e-43,0,0,0.19479489243204,0,0,0,0.625676170285288
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.562402955639252,0,0,0,8.52894141163739e-163,0,0,0.569259166138057,0,0,0,0.693128827546306
1,1,0,0,0,1,0,0,1,0,0,0,0,0.640897248548447,0.387453969778067,0,0,0,2.76715668699039e-208,0,0,0.489702644752272,0,0,0,1.07756420868573
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.535934623446373,0,0,8.47774164485169e-206,0,0,0.663317991239174,0,0,0,0.687495290621396
1,0,1,0,0,1,0,0,1,0,0,0,0,0.681564758125196,0,0.353974870123195,0,0,1.02239362257894e-237,0,0,0.543256421806115,0,0,0,1.06496250697098
0,1,1,0,0,1,0,0,1,0,0,0,0,0,1.39083619121836e-17,0.535934623446373,0,0,9.28518145233845e-211,0,0,0.663317991239174,0,0,0,0.687495290621397
1,1,1,0,0,1,0,0,1,0,0,0,0,0.681564758127992,1.33474164969121e-10,0.353974870023545,0,0,2.56284543572934e-244,0,0,0.543256421809675,0,0,0,1.06496250889879
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.535756039946728,0,7.45726168724171e-315,0,0,0.905885434576147,0,0,0,0.65981706811642
1,0,0,1,0,1,0,0,1,0,0,0,0,0.810092396239883,0,0,0.353681770766746,0,2.47032822920623e-323,0,0,0.712510466336693,0,0,0,1.04486271452179
0,1,0,1,0,1,0,0,1,0,0,0,0,0,1.59176898669694e-52,0,0.535756039946728,0,1.30710517633572e-315,0,0,0.905885434576147,0,0,0,0.65981706811642
1,1,0,1,0,1,0,0,1,0,0,0,0,0.810092396239882,5.04211741925375e-46,0,0.353681770766745,0,2.47032822920623e-323,0,0,0.712510466336692,0,0,0,1.04486271452179
0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.0410203940304932,0.501863655455539,0,6.88233444656856e-321,0,0,0.897161926727174,0,0,0,0.76352587964573
1,0,1,1,0,1,0,0,1,0,0,0,0,0.810092396239882,0,4.25029605758626e-15,0.353681770766742,0,2.47032822920623e-323,0,0,0.712510466336691,0,0,0,1.04486271452186
0,1,1,1,0,1,0,0,1,0,0,0,0,0,1.38939608474114e-53,0.0410207261158168,0.501863377119747,0,1.37498469237619e-320,0,0,0.897161850368157,0,0,0,0.763526483386226
1,1,1,1,0,1,0,0,1,0,0,0,0,0.810092396239882,4.43885796027331e-46,4.38473769951908e-15,0.353681770766742,0,2.47032822920623e-323,0,0,0.712510466336691,0,0,0,1.04486271452186
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.654784114446456,7.39254383560737e-315,0,0,0.513974030419344,0,0,0,0.685872001001721
1,0,0,0,1,1,0,0,1,0,0,0,0,0.719509517379291,0,0,0,0.515327634166497,2.47032822920623e-323,0,0,0.491558381165937,0,0,0,1.08332978985307
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.17197533205187,0,0,0.516786150073072,1.27019471470703e-310,0,0,0.564074661056393,0,0,0,0.997148178307643
1,1,0,0,1,1,0,0,1,0,0,0,0,0.719509517402095,2.98311046779221e-10,0,0,0.515327633908732,2.47032822920623e-323,0,0,0.491558381245948,0,0,0,1.0833297937094
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.434768328232231,0,0.147087348646537,2.37742254353266e-247,0,0,0.647655887148512,0,0,0,0.959275461260322
1,0,1,0,1,1,0,0,1,0,0,0,0,0.719509542531799,0,6.67547620213766e-07,0,0.515326823799651,2.47032822920623e-323,0,0,0.491558573592456,0,0,0,1.08333542435391
0,1,1,0,1,1,0,0,1,0,0,0,0,0,3.10511206496589e-16,0.4347683265895,0,0.147087350948817,1.17780035591813e-247,0,0,0.647655886845027,0,0,0,0.959275463411363
1,1,1,0,1,1,0,0,1,0,0,0,0,0.719509537345926,1.38551145002873e-10,5.29632720782387e-07,0,0.51532699110124,2.47032822920623e-323,0,0,0.491558533874452,0,0,0,1.08333433312085
0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.296007405232136,0.388115804125127,2.47032822920623e-323,0,0,0.781240012617164,0,0,0,1.01030952424186
1,0,0,1,1,1,0,0,1,0,0,0,0,0.777977269266948,0,0,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,0,0.590653165531019,0,0,0,1.22646445992118
0,1,0,1,1,1,0,0,1,0,0,0,0,0,1.22347443664969e-44,0,0.296007405232136,0.388115804125127,2.47032822920623e-323,0,0,0.781240012617164,0,0,0,1.01030952424186
1,1,0,1,1,1,0,0,1,0,0,0,0,0.777977269266948,4.40130004899734e-38,0,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,0,0.590653165531019,0,0,0,1.22646445992118
0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,3.20810574160301e-12,0.296007405231804,0.388115804121331,2.47032822920623e-323,0,0,0.781240012617671,0,0,0,1.01030952429953
1,0,1,1,1,1,0,0,1,0,0,0,0,0.777977269266948,0,3.18232892618684e-29,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,0,0.590653165531019,0,0,0,1.22646445992118
