"ACRU.action","ACSA.action","BEAL.action","FAGR.action","TSCA.action","FRAM.action","PIST.action","PRSE.action","QURU.action","environment.initial","ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome","diversity.desirability"
1,0,0,1,0,1,0,1,1,0,0,0,0,234,0,0,0,15,8,0.359187266437344
1,0,0,1,0,1,0,1,1,0,0,0,0,193,0,0,0,58,23,0.783488442020531
1,0,0,1,0,1,1,0,0,0,0,0,0,242,0,0,29,0,0,0.340220264423886
1,0,0,1,0,1,1,0,0,0,0,0,0,237,0,0,31,0,0,0.358211395480761
1,0,0,1,0,1,1,0,0,0,0,0,0,215,0,0,16,0,0,0.251731149468616
1,0,0,1,0,1,1,0,1,0,0,0,0,138,0,0,43,0,27,0.863113998409807
1,0,0,1,0,1,1,0,1,0,0,0,0,221,0,0,28,0,0,0.351606778712382
1,0,0,1,0,1,1,0,1,0,0,0,0,274,0,0,18,0,51,0.617477094217244
1,0,0,1,0,1,1,1,0,0,0,0,0,232,0,0,20,11,0,0.439322991499263
1,0,0,1,0,1,1,1,0,0,0,0,0,186,0,0,3,5,0,0.199136985151832
1,0,0,1,0,1,1,1,0,0,0,0,0,149,0,5,50,30,0,0.962704615916181
1,0,0,1,0,1,1,1,1,0,0,0,0,214,0,0,1,54,11,0.670143696990931
1,0,0,1,0,1,1,1,1,0,0,0,0,263,0,0,0,20,3,0.31093239543581
1,0,0,1,0,1,1,1,1,0,0,0,0,279,0,0,0,5,0,0.0885683343220106
1,0,0,1,1,0,0,0,0,0,0,0,0,91,110,0,0,0,0,0.688672791988433
1,0,0,1,1,0,0,0,0,0,0,0,0,109,134,0,0,0,0,0.687845590022035
1,0,0,1,1,0,0,0,0,0,3,0,0,113,122,0,0,0,0,0.751341144940567
1,0,0,1,1,0,0,0,1,0,0,0,0,69,146,0,0,0,21,0.871904318674678
1,0,0,1,1,0,0,0,1,0,1,0,0,133,67,0,0,0,8,0.802782233370904
1,0,0,1,1,0,0,0,1,0,0,0,0,130,87,0,0,0,51,1.03189521875296
1,0,0,1,1,0,0,1,0,0,0,0,0,139,113,0,0,16,0,0.872896981348554
1,0,0,1,1,0,0,1,0,0,0,0,0,151,152,0,0,4,0,0.753609076668086
1,0,0,1,1,0,0,1,0,0,0,0,0,110,56,0,0,16,0,0.880743200954979
1,0,0,1,1,0,0,1,1,0,0,0,0,85,56,0,0,17,0,0.941014790420632
1,0,0,1,1,0,0,1,1,0,0,0,0,170,39,0,0,6,3,0.659673814261688
1,0,0,1,1,0,0,1,1,0,0,0,0,113,184,0,0,32,0,0.918712608503551
1,0,0,1,1,0,1,0,0,0,0,0,0,157,53,0,2,0,0,0.612990250053773
1,0,0,1,1,0,1,0,0,0,0,0,0,212,97,0,0,0,0,0.622198056362811
1,0,0,1,1,0,1,0,0,0,0,0,0,137,117,0,7,0,0,0.79504489677412
1,0,0,1,1,0,1,0,1,0,0,0,0,94,97,0,0,0,4,0.778836215524321
1,0,0,1,1,0,1,0,1,0,1,0,0,120,116,0,28,0,27,1.19660040168881
1,0,0,1,1,0,1,0,1,0,0,0,0,158,33,0,0,0,1,0.490439305638956
1,0,0,1,1,0,1,1,0,0,0,0,0,159,91,0,0,0,0,0.655684984878046
1,0,0,1,1,0,1,1,0,0,0,0,0,89,40,0,0,4,0,0.735544673220269
1,0,0,1,1,0,1,1,0,0,0,0,0,94,91,0,0,42,0,1.04371632323332
1,0,0,1,1,0,1,1,1,0,0,0,0,81,126,0,9,12,0,0.977960528963933
1,0,0,1,1,0,1,1,1,0,0,0,0,102,48,0,0,10,0,0.821481775180609
1,0,0,1,1,0,1,1,1,0,0,0,0,114,163,0,0,18,0,0.865841127558106
1,0,0,1,1,1,0,0,0,0,0,0,0,159,138,0,0,0,0,0.690645348551147
1,0,0,1,1,1,0,0,0,0,0,0,0,178,40,0,0,0,0,0.476638869593912
1,0,0,1,1,1,0,0,0,0,0,0,0,144,72,0,0,0,0,0.636514168294813
1,0,0,1,1,1,0,0,1,0,0,0,0,171,136,0,0,0,1,0.706250651083776
1,0,0,1,1,1,0,0,1,0,0,0,0,97,68,0,0,0,11,0.869061626472325
1,0,0,1,1,1,0,0,1,0,0,0,0,78,138,0,0,0,16,0.859902386367522
1,0,0,1,1,1,0,1,0,0,0,0,0,129,169,0,0,1,0,0.704227242338328
1,0,0,1,1,1,0,1,0,0,0,0,0,142,49,0,0,7,0,0.702165981047127
1,0,0,1,1,1,0,1,0,0,0,0,0,163,130,0,0,16,0,0.85495234211922
1,0,0,1,1,1,0,1,1,0,0,0,0,76,118,0,0,21,3,0.984002734317044
1,0,0,1,1,1,0,1,1,0,0,0,0,123,57,0,0,43,7,1.10022898720325
1,0,0,1,1,1,0,1,1,0,0,0,0,148,83,0,0,11,0,0.808243366797229
1,0,0,1,1,1,1,0,0,0,0,0,0,130,143,0,4,0,0,0.75755022051632
1,0,0,1,1,1,1,0,0,0,0,0,0,153,58,0,10,0,0,0.745725834935511
1,0,0,1,1,1,1,0,0,0,0,0,0,112,113,0,2,0,0,0.737491905319883
1,0,0,1,1,1,1,0,1,0,0,0,0,176,91,0,4,0,1,0.730660244001043
1,0,0,1,1,1,1,0,1,0,0,0,0,106,123,0,8,0,2,0.856191391340527
1,0,0,1,1,1,1,0,1,0,0,0,0,125,111,0,0,0,0,0.691386595244014
1,0,0,1,1,1,1,1,0,0,0,0,0,163,62,0,0,2,0,0.63398125551921
1,0,0,1,1,1,1,1,0,0,0,0,0,145,80,0,0,2,0,0.695545533842576
1,0,0,1,1,1,1,1,0,0,0,0,0,139,165,1,0,1,0,0.728902487904139
1,0,0,1,1,1,1,1,1,0,0,0,0,192,176,0,0,4,0,0.744190972551296
1,0,0,1,1,1,1,1,1,0,0,0,0,80,174,0,1,19,0,0.853339444193176
1,0,0,1,1,1,1,1,1,0,0,0,0,110,63,0,2,5,1,0.847647241635313
1,0,1,0,0,0,0,0,0,0,56,0,197,0,0,0,0,0,0,0.528603602393322
1,0,1,0,0,0,0,0,0,0,3,0,294,0,0,0,0,0,0,0.0564651742788722
1,0,1,0,0,0,0,0,0,0,30,0,190,0,0,0,0,0,0,0.398307113805284
1,0,1,0,0,0,0,0,1,0,1,0,166,0,0,0,0,0,109,0.693057054013661
1,0,1,0,0,0,0,0,1,0,0,0,239,0,0,0,0,0,6,0.115032309618199
1,0,1,0,0,0,0,0,1,0,0,0,222,0,0,0,0,0,20,0.285181427616497
1,0,1,0,0,0,0,1,0,0,0,0,245,0,0,0,0,106,0,0.612544612185703
1,0,1,0,0,0,0,1,0,0,0,0,213,0,0,0,0,105,0,0.634312175036002
1,0,1,0,0,0,0,1,0,0,0,0,119,0,0,0,0,98,0,0.688457221789363
1,0,1,0,0,0,0,1,1,0,0,0,254,0,0,0,0,104,0,0.602601262005698
1,0,1,0,0,0,0,1,1,0,0,0,149,0,0,0,0,135,18,0.876563486523239
1,0,1,0,0,0,0,1,1,0,0,0,125,0,0,0,0,93,5,0.774354912320159
1,0,1,0,0,0,1,0,0,0,0,0,239,0,0,0,53,0,0,0.473670718946729
1,0,1,0,0,0,1,0,0,0,0,0,119,0,0,0,163,0,0,0.680924877988559
1,0,1,0,0,0,1,0,0,0,1,0,103,0,0,0,263,0,0,0.611482839197882
1,0,1,0,0,0,1,0,1,0,0,0,238,0,0,0,97,0,10,0.715506051296347
1,0,1,0,0,0,1,0,1,0,0,0,221,0,0,0,35,0,5,0.486059377630267
1,0,1,0,0,0,1,0,1,0,0,0,176,0,0,0,98,0,17,0.836565112926178
1,0,1,0,0,0,1,1,0,0,0,0,146,0,0,0,53,58,0,0.982781404742022
1,0,1,0,0,0,1,1,0,0,0,0,180,0,0,0,98,33,0,0.918430225367826
1,0,1,0,0,0,1,1,0,0,0,0,220,0,0,0,0,53,0,0.492169481574037
1,0,1,0,0,0,1,1,1,0,0,0,179,0,0,0,14,25,6,0.694184827314048
1,0,1,0,0,0,1,1,1,0,0,0,148,0,0,0,55,30,10,1.0278247598645
1,0,1,0,0,0,1,1,1,0,1,0,120,0,0,0,13,43,4,0.916065356126885
1,0,1,0,0,1,0,0,0,0,3,0,217,0,0,6,0,0,0,0.192729161220727
1,0,1,0,0,1,0,0,0,0,7,0,249,0,0,1,0,0,0,0.150371251186662
1,0,1,0,0,1,0,0,0,0,0,0,218,0,0,2,0,0,0,0.0517811006744465
1,0,1,0,0,1,0,0,1,0,0,0,225,0,0,0,0,0,183,0.687839339928734
1,0,1,0,0,1,0,0,1,0,0,0,216,0,0,2,0,0,86,0.633079353055231
1,0,1,0,0,1,0,0,1,0,0,0,227,0,0,0,0,0,0,0
1,0,1,0,0,1,0,1,0,0,1,0,235,0,0,0,0,26,0,0.348065473942639
1,0,1,0,0,1,0,1,0,0,0,0,155,0,0,0,0,133,0,0.690226705219361
1,0,1,0,0,1,0,1,0,0,0,0,192,0,0,0,0,23,0,0.34014743093834
1,0,1,0,0,1,0,1,1,0,0,0,172,0,0,0,0,109,20,0.867772674562928
1,0,1,0,0,1,0,1,1,0,0,0,238,0,0,1,0,43,71,0.861419058127156
1,0,1,0,0,1,0,1,1,0,0,0,224,0,0,0,0,37,0,0.408149992060758
1,0,1,0,0,1,1,0,0,0,7,0,139,0,0,0,149,0,0,0.788327060290915
1,0,1,0,0,1,1,0,0,0,0,0,234,0,0,0,2,0,0,0.0488680958950082
1,0,1,0,0,1,1,0,0,0,0,0,289,0,0,5,8,0,0,0.206188491679167
1,0,1,0,0,1,1,0,1,0,0,0,213,0,0,0,53,0,31,0.781832118420849
1,0,1,0,0,1,1,0,1,0,0,0,264,0,0,0,12,0,0,0.178844912716848
1,0,1,0,0,1,1,0,1,0,0,0,176,0,0,2,158,0,40,0.985874593201988
1,0,1,0,0,1,1,1,0,0,0,0,153,0,0,2,22,71,0,0.909813820447326
1,0,1,0,0,1,1,1,0,0,0,0,172,0,0,0,42,70,0,0.931559305332789
1,0,1,0,0,1,1,1,0,0,0,0,229,0,0,0,14,64,0,0.686334201126111
1,0,1,0,0,1,1,1,1,0,0,0,191,0,0,0,18,30,9,0.767372862919305
1,0,1,0,0,1,1,1,1,0,0,0,121,0,0,0,60,104,0,1.05961906356256
1,0,1,0,0,1,1,1,1,0,0,0,143,0,0,0,28,97,9,1.051777453758
1,0,1,0,1,0,0,0,0,0,0,0,74,0,165,0,0,0,0,0.618799032723543
1,0,1,0,1,0,0,0,0,0,2,0,102,0,216,0,0,0,0,0.6614658164941
1,0,1,0,1,0,0,0,0,0,1,0,89,0,135,0,0,0,0,0.697430482225094
1,0,1,0,1,0,0,0,1,0,0,0,35,0,284,0,0,0,10,0.47152365739196
1,0,1,0,1,0,0,0,1,0,0,0,125,0,134,0,0,0,1,0.715105668107029
1,0,1,0,1,0,0,0,1,0,0,0,108,0,211,0,0,0,6,0.720247349996709
1,0,1,0,1,0,0,1,0,0,0,0,2,0,151,0,0,25,0,0.465674306798386
1,0,1,0,1,0,0,1,0,0,0,0,27,0,137,0,0,24,0,0.772089440761222
1,0,1,0,1,0,0,1,0,0,0,0,27,0,254,0,0,31,0,0.608631064271454
1,0,1,0,1,0,0,1,1,0,0,0,26,0,306,0,0,37,8,0.663367080585247
1,0,1,0,1,0,0,1,1,0,0,0,56,0,160,0,0,8,0,0.705918206087096
1,0,1,0,1,0,0,1,1,0,0,0,5,0,218,0,0,24,0,0.415702485702704
1,0,1,0,1,0,1,0,0,0,0,0,62,0,162,0,11,0,0,0.751288551670865
1,0,1,0,1,0,1,0,0,0,0,0,4,0,229,0,144,0,0,0.718662610797229
1,0,1,0,1,0,1,0,0,0,0,0,41,0,231,0,12,0,0,0.581108654841252
1,0,1,0,1,0,1,0,1,0,0,0,19,0,114,0,28,0,10,0.976759808339028
1,0,1,0,1,0,1,0,1,0,0,0,12,0,300,0,12,0,0,0.315396287422662
1,0,1,0,1,0,1,0,1,0,0,0,22,0,172,0,12,0,15,0.765530951292477
1,0,1,0,1,0,1,1,0,0,1,0,90,0,117,0,5,28,0,1.07190840009589
1,0,1,0,1,0,1,1,0,0,0,0,25,0,191,0,7,45,0,0.857489579534503
1,0,1,0,1,0,1,1,0,0,0,0,25,0,146,0,21,27,0,1.00093917746294
1,0,1,0,1,0,1,1,1,0,0,0,27,0,158,0,39,40,11,1.23244913052194
1,0,1,0,1,0,1,1,1,0,0,0,11,0,243,0,0,45,0,0.575056982179316
1,0,1,0,1,0,1,1,1,0,0,0,12,0,206,0,6,14,7,0.649502696089711
1,0,1,0,1,1,0,0,0,0,0,0,41,0,277,0,0,0,0,0.384349169104801
1,0,1,0,1,1,0,0,0,0,0,0,118,0,239,0,0,0,0,0.634554900551125
1,0,1,0,1,1,0,0,0,0,4,0,64,0,190,9,0,0,0,0.761693266317789
1,0,1,0,1,1,0,0,1,0,0,0,65,0,217,0,0,0,41,0.851864852645651
1,0,1,0,1,1,0,0,1,0,0,0,37,0,173,0,0,0,2,0.514559373836767
1,0,1,0,1,1,0,0,1,0,2,0,41,0,186,3,0,0,0,0.580670702387619
1,0,1,0,1,1,0,1,0,0,0,0,6,0,235,0,0,81,0,0.651248644402442
1,0,1,0,1,1,0,1,0,0,0,0,18,0,239,1,0,53,0,0.687294674327065
1,0,1,0,1,1,0,1,0,0,0,0,70,0,283,0,0,28,0,0.724012327196525
1,0,1,0,1,1,0,1,1,0,0,0,34,0,184,2,0,92,7,1.03021727291017
1,0,1,0,1,1,0,1,1,0,0,0,21,0,260,0,0,51,14,0.796779511647946
1,0,1,0,1,1,0,1,1,0,0,0,15,0,302,0,0,28,3,0.502296515939262
1,0,1,0,1,1,1,0,0,0,1,0,29,0,251,2,126,0,0,0.890736961840622
1,0,1,0,1,1,1,0,0,0,0,0,26,0,189,0,16,0,0,0.594962665540549
1,0,1,0,1,1,1,0,0,0,0,0,90,0,314,0,1,0,0,0.54637529450181
1,0,1,0,1,1,1,0,1,0,0,0,73,0,235,0,1,0,1,0.587520249002708
1,0,1,0,1,1,1,0,1,0,0,0,37,0,206,0,8,0,2,0.595965456185826
1,0,1,0,1,1,1,0,1,0,0,0,67,0,208,0,18,0,0,0.752018964924235
1,0,1,0,1,1,1,1,0,0,0,0,25,0,166,0,0,35,0,0.759034775196973
1,0,1,0,1,1,1,1,0,0,0,0,32,0,191,0,1,22,0,0.700084756987727
1,0,1,0,1,1,1,1,0,0,0,0,32,0,176,0,44,18,0,1.00790430140267
1,0,1,0,1,1,1,1,1,0,0,0,43,0,150,0,0,19,15,0.976086613472781
1,0,1,0,1,1,1,1,1,0,0,0,56,0,141,0,8,11,0,0.902096835653096
1,0,1,0,1,1,1,1,1,0,0,0,17,0,184,0,5,53,2,0.861180324600234
1,0,1,1,0,0,0,0,0,0,0,0,43,245,0,0,0,0,0,0.421502610141914
1,0,1,1,0,0,0,0,0,0,0,0,10,208,0,0,0,0,0,0.186175010000949
1,0,1,1,0,0,0,0,0,0,0,0,99,187,0,0,0,0,0,0.645033151676034
1,0,1,1,0,0,0,0,1,0,0,0,23,248,0,0,0,0,7,0.40075756311987
1,0,1,1,0,0,0,0,1,0,3,0,48,198,0,0,0,0,0,0.552832986958278
1,0,1,1,0,0,0,0,1,0,0,0,15,186,0,0,0,0,13,0.478340613273307
1,0,1,1,0,0,0,1,0,0,0,0,55,183,0,0,0,8,0,0.666409489220149
1,0,1,1,0,0,0,1,0,0,0,0,44,228,0,0,0,24,0,0.688101213707957
1,0,1,1,0,0,0,1,0,0,1,0,43,160,0,0,0,2,0,0.594159131054846
1,0,1,1,0,0,0,1,1,0,0,0,14,194,0,0,0,32,1,0.630793471405632
1,0,1,1,0,0,0,1,1,0,0,0,28,298,0,0,0,4,2,0.389571544009514
1,0,1,1,0,0,0,1,1,0,0,0,24,150,0,0,0,61,9,0.995500549254731
1,0,1,1,0,0,1,0,0,0,0,0,26,230,0,0,4,0,0,0.402935752225631
1,0,1,1,0,0,1,0,0,0,0,0,31,218,0,0,0,0,0,0.375792145352013
1,0,1,1,0,0,1,0,0,0,0,0,85,139,0,0,129,0,0,1.07770592189222
1,0,1,1,0,0,1,0,1,0,0,0,1,217,0,0,12,0,11,0.407479698982282
1,0,1,1,0,0,1,0,1,0,0,0,2,267,0,0,2,0,0,0.0871078226689762
1,0,1,1,0,0,1,0,1,0,0,0,32,175,0,0,19,0,2,0.727276640833877
1,0,1,1,0,0,1,1,0,0,0,0,42,219,0,0,3,3,0,0.554362866154093
1,0,1,1,0,0,1,1,0,0,0,0,16,155,0,0,10,5,0,0.617330796452821
1,0,1,1,0,0,1,1,0,0,0,0,22,191,0,0,14,18,0,0.765908606513977
1,0,1,1,0,0,1,1,1,0,0,0,9,172,0,0,3,1,0,0.309869835489437
1,0,1,1,0,0,1,1,1,0,0,0,12,176,0,0,0,11,1,0.467312811923273
1,0,1,1,0,0,1,1,1,0,0,0,3,187,0,0,4,14,0,0.414436501446966
1,0,1,1,0,1,0,0,0,0,0,0,26,223,0,0,0,0,0,0.334682555002198
1,0,1,1,0,1,0,0,0,0,0,0,33,176,0,0,0,0,0,0.436162325385344
1,0,1,1,0,1,0,0,0,0,0,0,13,218,0,0,0,0,0,0.216598380067156
1,0,1,1,0,1,0,0,1,0,0,0,51,259,0,0,0,0,0,0.447083345062673
1,0,1,1,0,1,0,0,1,0,0,0,4,228,0,0,0,0,0,0.0870995231917752
1,0,1,1,0,1,0,0,1,0,0,0,32,142,0,0,0,0,2,0.534022146003549
1,0,1,1,0,1,0,1,0,0,0,0,11,174,0,0,0,8,0,0.388659088399451
1,0,1,1,0,1,0,1,0,0,0,0,20,210,0,0,0,22,0,0.56589670300495
1,0,1,1,0,1,0,1,0,0,0,0,95,176,0,0,0,15,0,0.819473486185939
1,0,1,1,0,1,0,1,1,0,0,0,11,202,0,0,0,6,0,0.323329813418356
1,0,1,1,0,1,0,1,1,0,0,0,15,189,0,0,0,9,0,0.42661629688862
1,0,1,1,0,1,0,1,1,0,0,0,14,152,0,0,0,17,3,0.644902020497031
1,0,1,1,0,1,1,0,0,0,0,0,50,188,0,0,3,0,0,0.574638941169319
1,0,1,1,0,1,1,0,0,0,0,0,45,211,0,0,3,0,0,0.522705609695218
1,0,1,1,0,1,1,0,0,0,0,0,51,175,0,0,0,0,0,0.533983438628235
1,0,1,1,0,1,1,0,1,0,0,0,45,265,0,0,0,0,0,0.414223213846891
1,0,1,1,0,1,1,0,1,0,0,0,20,149,0,0,38,0,8,0.903817323662572
1,0,1,1,0,1,1,0,1,0,0,0,25,239,0,0,0,0,0,0.31327226779277
1,0,1,1,0,1,1,1,0,0,0,0,54,150,0,0,0,0,0,0.577921794682897
1,0,1,1,0,1,1,1,0,0,0,0,12,224,0,0,0,3,0,0.265905257877162
1,0,1,1,0,1,1,1,0,0,0,0,33,241,0,0,0,2,0,0.408056282888304
1,0,1,1,0,1,1,1,1,0,0,0,8,167,0,0,6,16,6,0.696442273654546
1,0,1,1,0,1,1,1,1,0,0,0,3,157,0,0,9,6,0,0.435345937825897
1,0,1,1,0,1,1,1,1,0,0,0,19,210,0,0,0,4,0,0.367853477173811
1,0,1,1,1,0,0,0,0,0,0,0,55,161,128,0,0,0,0,1.01631229187341
1,0,1,1,1,0,0,0,0,0,0,0,9,133,58,0,0,0,0,0.769831617241979
1,0,1,1,1,0,0,0,0,0,0,0,18,242,71,0,0,0,0,0.717526554706421
1,0,1,1,1,0,0,0,1,0,0,0,26,178,69,0,0,0,0,0.850419301566789
1,0,1,1,1,0,0,0,1,0,0,0,0,116,95,0,0,0,0,0.688186252573746
1,0,1,1,1,0,0,0,1,0,0,0,9,118,68,0,0,0,1,0.841163991705264
1,0,1,1,1,0,0,1,0,0,2,0,0,132,89,0,0,7,0,0.833617760696811
1,0,1,1,1,0,0,1,0,0,0,0,23,152,99,0,0,3,0,0.952685707760143
1,0,1,1,1,0,0,1,0,0,0,0,9,169,153,0,0,11,0,0.914454731238482
1,0,1,1,1,0,0,1,1,0,0,0,4,120,108,0,0,6,0,0.865275228616394
1,0,1,1,1,0,0,1,1,0,0,0,9,176,97,0,0,12,0,0.910293886267169
1,0,1,1,1,0,0,1,1,0,0,0,0,203,140,0,0,11,0,0.793625724118047
1,0,1,1,1,0,1,0,0,0,0,0,0,140,110,0,0,0,0,0.685929800252373
1,0,1,1,1,0,1,0,0,0,0,0,11,197,14,0,0,0,0,0.429187358553453
1,0,1,1,1,0,1,0,0,0,0,0,11,58,146,0,0,0,0,0.768363100770028
1,0,1,1,1,0,1,0,1,0,0,0,0,150,125,0,0,0,0,0.689009238476659
1,0,1,1,1,0,1,0,1,0,0,0,4,91,117,0,10,0,2,0.957985836676867
1,0,1,1,1,0,1,0,1,0,0,0,28,183,105,0,0,0,0,0.897186742000122
1,0,1,1,1,0,1,1,0,0,0,0,25,126,67,0,0,10,0,1.06713653980213
1,0,1,1,1,0,1,1,0,0,0,0,15,145,143,0,11,16,0,1.12432842612325
1,0,1,1,1,0,1,1,0,0,0,0,0,124,72,0,0,7,0,0.78485008865968
1,0,1,1,1,0,1,1,1,0,0,0,41,120,130,0,0,5,1,1.08907849573833
1,0,1,1,1,0,1,1,1,0,0,0,10,135,132,0,0,2,0,0.860050154001834
1,0,1,1,1,0,1,1,1,0,0,0,10,146,85,0,0,2,12,0.994350021003091
1,0,1,1,1,1,0,0,0,0,0,0,8,124,79,0,0,0,0,0.804290233886692
1,0,1,1,1,1,0,0,0,0,0,0,22,161,84,0,0,0,0,0.874523385594183
1,0,1,1,1,1,0,0,0,0,0,0,2,206,144,0,0,0,0,0.708568958919922
1,0,1,1,1,1,0,0,1,0,0,0,32,141,62,0,0,0,1,0.952980002882777
1,0,1,1,1,1,0,0,1,0,0,0,3,231,159,0,0,0,0,0.715666873575227
1,0,1,1,1,1,0,0,1,0,0,0,10,116,156,0,0,0,1,0.831949193653108
1,0,1,1,1,1,0,1,0,0,0,0,1,106,110,0,0,12,0,0.88701342708917
1,0,1,1,1,1,0,1,0,0,0,0,3,211,96,0,0,2,0,0.704215932131641
1,0,1,1,1,1,0,1,0,0,0,0,0,140,88,0,0,13,0,0.840896848484909
1,0,1,1,1,1,0,1,1,0,0,0,7,141,132,0,0,34,1,1.06742144134925
1,0,1,1,1,1,0,1,1,0,0,0,6,168,113,0,0,10,4,0.941853263938144
1,0,1,1,1,1,0,1,1,0,0,0,6,184,68,0,0,12,2,0.868925469509332
1,0,1,1,1,1,1,0,0,0,0,0,29,58,78,0,1,0,0,1.05788801628975
1,0,1,1,1,1,1,0,0,0,2,0,4,145,113,0,0,0,0,0.792794982043751
1,0,1,1,1,1,1,0,0,0,0,0,11,104,123,1,12,0,0,1.01903438526825
1,0,1,1,1,1,1,0,1,0,0,0,12,182,156,0,2,0,0,0.846267742821164
1,0,1,1,1,1,1,0,1,0,0,0,7,108,98,0,1,0,0,0.83972201276709
1,0,1,1,1,1,1,0,1,0,0,0,0,82,96,0,0,0,0,0.690050939861855
1,0,1,1,1,1,1,1,0,0,0,0,16,155,99,0,0,5,0,0.929293398016336
1,0,1,1,1,1,1,1,0,0,0,0,0,55,109,0,10,24,0,1.09099739832558
1,0,1,1,1,1,1,1,0,0,0,0,6,160,83,0,0,12,0,0.892639114229382
1,0,1,1,1,1,1,1,1,0,0,0,22,196,82,0,14,0,0,0.969739520706512
1,0,1,1,1,1,1,1,1,0,0,0,4,167,103,0,2,3,0,0.820067118262748
1,0,1,1,1,1,1,1,1,0,0,0,26,80,89,0,0,6,17,1.28506175392233
1,1,0,0,0,0,0,0,0,0,183,35,0,0,0,0,0,0,0,0.440581539293174
1,1,0,0,0,0,0,0,0,0,183,40,0,0,0,0,0,0,0,0.470440183412865
1,1,0,0,0,0,0,0,0,0,170,45,0,0,0,0,0,0,0,0.513030835856924
1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,464,0.0388297521036152
1,1,0,0,0,0,0,0,1,0,7,26,0,0,0,0,0,0,226,0.447280606612733
1,1,0,0,0,0,0,0,1,0,28,0,0,0,0,0,0,0,224,0.348832095843032
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,248,0,0.0521396016665841
1,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,306,0,0.140416605588909
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,333,0,0
1,1,0,0,0,0,0,1,1,0,8,5,0,0,0,0,0,243,90,0.746786974603718
1,1,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,259,40,0.458555169901391
1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,171,18,0.345702178454771
1,1,0,0,0,0,1,0,0,0,1,9,0,0,0,0,572,0,0,0.0924454919491864
1,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,403,0,0,0.0661234880642505
1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,381,0,0,0.0326489414407166
1,1,0,0,0,0,1,0,1,0,0,4,0,0,0,0,176,0,30,0.501458568712426
1,1,0,0,0,0,1,0,1,0,8,0,0,0,0,0,171,0,52,0.674778429735526
1,1,0,0,0,0,1,0,1,0,0,7,0,0,0,0,222,0,63,0.628694769454241
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,84,193,0,0.613592172030366
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,83,127,0,0.671033576301475
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,36,166,0,0.468680298135828
1,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,109,134,8,0.846870599198044
1,1,0,0,0,0,1,1,1,0,0,5,0,0,0,0,146,96,94,1.13715845310205
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,76,78,64,1.09491919270391
1,1,0,0,0,1,0,0,0,0,67,19,0,0,0,116,0,0,0,0.906905280214594
1,1,0,0,0,1,0,0,0,0,34,0,0,0,0,212,0,0,0,0.401703291755874
1,1,0,0,0,1,0,0,0,0,53,46,0,0,0,109,0,0,0,1.02071166229873
1,1,0,0,0,1,0,0,1,0,24,16,0,0,0,19,0,0,210,0.763961812542293
1,1,0,0,0,1,0,0,1,0,0,16,0,0,0,7,0,0,191,0.407251644198814
1,1,0,0,0,1,0,0,1,0,6,6,0,0,0,39,0,0,282,0.536677589577018
1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,235,0,0.0273801278057908
1,1,0,0,0,1,0,1,0,0,2,3,0,0,0,16,0,238,0,0.338897671287292
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,307,0,0
1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,134,16,0.37706822920394
1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,72,102,0.709544902356933
1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,304,24,0.261764482909015
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,388,0,0,0.0178979251767237
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,445,0,0,0
1,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,501,0,0,0.0462122231605146
1,1,0,0,0,1,1,0,1,0,4,0,0,0,0,10,107,0,104,0.920187659215324
1,1,0,0,0,1,1,0,1,0,4,6,0,0,0,0,310,0,96,0.663352152426384
1,1,0,0,0,1,1,0,1,0,0,3,0,0,0,0,227,0,38,0.467898305496359
1,1,0,0,0,1,1,1,0,0,0,6,0,0,0,0,142,243,0,0.727551729482807
1,1,0,0,0,1,1,1,0,0,1,2,0,0,0,0,116,136,0,0.753326992258186
1,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,126,185,0,0.709386442052945
1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,77,118,6,0.812404529158381
1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,47,150,24,0.833341329014758
